,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
28,ROYALS,LORDE,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185,1
29,ANOTHER LOVE,TOM ODELL,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,0
30,ONE LAST TIME,ARIANA GRANDE,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,0
31,BEST DAY OF MY LIFE,AMERICAN AUTHORS,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,1
32,SUGAR,MAROON 5,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,0
33,STORY OF MY LIFE,ONE DIRECTION,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,1
34,OUT OF MY LEAGUE,FITZ AND THE TANTRUMS,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,0
35,ONLY,NICKI MINAJ,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,312027,0
36,HABITS (STAY HIGH),TOVE LO,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160,1
37,COLLARD GREENS,SCHOOLBOY Q,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960,0
38,ANOTHER LOVE,TOM ODELL,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0941,0.131,122.764,244360,0
39,"HOLD ON, WE'RE GOING HOME",DRAKE,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,1
40,WE CAN'T STOP,MILEY CYRUS,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,1
41,"HAPPY - FROM ""DESPICABLE ME 2""",PHARRELL WILLIAMS,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,0
42,RUNAWAY,AURORA,0.459,0.276,11,-10.339,1,0.036,0.63,9.5e-05,0.104,0.128,114.169,248827,0
43,SHE LOOKS SO PERFECT,5 SECONDS OF SUMMER,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496,1
44,COLLIDE,JUSTINE SKYE,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,260170,0
45,BANG BANG,JESSIE J,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,199387,1
46,TROPHIES,YOUNG MONEY,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.137,0.283,143.931,188320,0
47,LOVE ME HARDER,ARIANA GRANDE,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,1
48,SUMMER,CALVIN HARRIS,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,1
49,A SKY FULL OF STARS,COLDPLAY,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,1
50,WRECKING BALL,MILEY CYRUS,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360,1
51,STOLEN DANCE,MILKY CHANCE,0.879,0.565,11,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009,313627,1
52,ANIMALS,MAROON 5,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,1
53,BUDAPEST,GEORGE EZRA,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,0
54,TEAM,LORDE,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,1
55,BEWARE,BIG SEAN,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,235187,0
56,ME AND MY BROKEN HEART,RIXTON,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,1
57,THINKING OUT LOUD,ED SHEERAN,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,1
58,MIRRORS,JUSTIN TIMBERLAKE,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,1
59,AIN'T IT FUN,PARAMORE,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,1
60,THIS IS HOW WE ROLL,FLORIDA GEORGIA LINE,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,0
61,BLOOM - BONUS TRACK,THE PAPER KITES,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,210080,0
62,HOUSE PARTY,SAM HUNT,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,0
63,APPLAUSE,LADY GAGA,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,1
64,HEART ATTACK,DEMI LOVATO,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,1
65,ALL I WANT,KODALINE,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,0
66,RUDE,MAGIC!,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840,1
67,BREAK FREE,ARIANA GRANDE,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,1
68,SHOWER,BECKY G,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,1
69,OUT OF THE WOODS,TAYLOR SWIFT,0.552,0.842,7,-6.938,1,0.0373,0.00103,1.17e-05,0.337,0.343,91.991,235800,0
70,DARK HORSE,KATY PERRY,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,1
71,LET IT GO,JAMES BAY,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533,0
72,STEAL MY GIRL,ONE DIRECTION,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133,1
73,CAN YOU FEEL MY HEART,BRING ME THE HORIZON,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,0
74,LIKE I CAN,SAM SMITH,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,0
75,PHOTOGRAPH,ED SHEERAN,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,0
76,CLEAN,TAYLOR SWIFT,0.815,0.377,4,-7.754,1,0.0346,0.232,0.0,0.1,0.211,103.97,271000,0
77,ONLY LOVE CAN HURT LIKE THIS,PALOMA FAITH,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,0
78,FIREBALL,PITBULL,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200,1
79,SO HIGH,DOJA CAT,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,199747,0
80,ERES MÍA,ROMEO SANTOS,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,0
81,ROAR,KATY PERRY,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,1
82,THE OTHER WOMAN,LANA DEL REY,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,181960,0
83,I LOVE IT,ICONA POP,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,1
84,BEST SONG EVER,ONE DIRECTION,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,1
85,PROBLEM,ARIANA GRANDE,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920,1
86,FROM TIME,DRAKE,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,322160,0
87,STYLE,TAYLOR SWIFT,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,0
88,THE WAY,ARIANA GRANDE,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,1
89,PRETTY WHEN YOU CRY,LANA DEL REY,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,0
90,WORK SONG,HOZIER,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720,0
91,SCREAM & SHOUT,WILL.I.AM,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,1
92,HEY BROTHER,AVICII,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,1
93,I LIVED,ONEREPUBLIC,0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,234547,1
94,OUTSIDE,CALVIN HARRIS,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,0
95,2 ON,TINASHE,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,227000,1
96,SOMEONE NEW,HOZIER,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,222813,0
97,SAD GIRL,LANA DEL REY,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,0
98,GOOEY,GLASS ANIMALS,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307,0
99,YOU ARE IN LOVE,TAYLOR SWIFT,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,267107,0
100,I WISH YOU WOULD,TAYLOR SWIFT,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,0
101,TALKING BODY,TOVE LO,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,0
102,PROPUESTA INDECENTE,ROMEO SANTOS,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,0
103,WONDERLAND,TAYLOR SWIFT,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,245560,0
104,MAN OF THE YEAR,SCHOOLBOY Q,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,0
105,AFRAID,THE NEIGHBOURHOOD,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,0
106,BLURRED LINES,ROBIN THICKE,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,1
107,THE HEART WANTS WHAT IT WANTS,SELENA GOMEZ,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,1
108,MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP),FALL OUT BOY,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,1
109,TALK DIRTY,JASON DERULO,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,1
110,"HONEY, I'M GOOD.",ANDY GRAMMER,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,0
111,BAILANDO - SPANISH VERSION,ENRIQUE IGLESIAS,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,0
112,DARK HORSE,KATY PERRY,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,1
113,"EARNED IT (FIFTY SHADES OF GREY) - FROM THE ""FIFTY SHADES OF GREY"" SOUNDTRACK",THE WEEKND,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,0
114,FANCY,IGGY AZALEA,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938,1
115,PHOTOGRAPH,ED SHEERAN,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,0
116,BREAK UP IN A SMALL TOWN,SAM HUNT,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,0
117,BUZZCUT SEASON,LORDE,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,0
118,VIVIR MI VIDA,MARC ANTHONY,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,252347,0
119,ME AND THE DEVIL,SOAP&SKIN,0.397,0.446,7,-7.032,1,0.0373,0.49,0.00892,0.111,0.214,178.05,185000,0
120,18,ONE DIRECTION,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,0
121,DRUNK IN LOVE,BEYONCÉ,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,0
122,LITTLE DO YOU KNOW,ALEX & SIERRA,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200,0
123,HOW YOU GET THE GIRL,TAYLOR SWIFT,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,247533,0
124,BRAVE,SARA BAREILLES,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,1
125,PAINT,THE PAPER KITES,0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,191773,0
126,SAY SOMETHING,A GREAT BIG WORLD,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,1
127,FEELING MYSELF,NICKI MINAJ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,0
128,OUT OF THE WOODS,TAYLOR SWIFT,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,235800,0
129,COOL KIDS,ECHOSMITH,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,1
130,THE NIGHT IS STILL YOUNG,NICKI MINAJ,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,0
131,STARTED FROM THE BOTTOM,DRAKE,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,174133,1
132,ALL YOU HAD TO DO WAS STAY,TAYLOR SWIFT,0.602,0.736,5,-5.778,1,0.0338,0.00196,4.57e-05,0.105,0.471,96.969,193293,0
133,0 TO 100 / THE CATCH UP,DRAKE,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,0
134,COCOA BUTTER KISSES,CHANCE THE RAPPER,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,0
135,HEADBAND,B.O.B,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,0
136,THINKING OUT LOUD,ED SHEERAN,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,1
137,JACKIE AND WILSON,HOZIER,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,223120,0
138,MESS IS MINE,VANCE JOY,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,0
139,ALL ME,DRAKE,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,0
140,JUST WHAT I AM,KID CUDI,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,228027,0
141,I MEAN IT,G-EAZY,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,0
142,ODIO,ROMEO SANTOS,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,225000,0
143,WELCOME TO NEW YORK,TAYLOR SWIFT,0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.024,212600,0
144,REALLY DON'T CARE,DEMI LOVATO,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,201600,1
145,BLACK WIDOW,IGGY AZALEA,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,1
146,ANACONDA,NICKI MINAJ,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,1
147,HOOKED ON A FEELING,BLUE SWEDE,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867,0
148,STUDIO,SCHOOLBOY Q,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,0
149,ULTRAVIOLENCE,LANA DEL REY,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480,0
150,SUMMERTIME SADNESS (LANA DEL REY VS. CEDRIC GERVAIS) - CEDRIC GERVAIS REMIX,LANA DEL REY,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,0
151,REPLAY,ZENDAYA,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023,209187,1
152,LOVE ME AGAIN,JOHN NEWMAN,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,1
153,BLANK SPACE,TAYLOR SWIFT,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,1
154,COME & GET IT,SELENA GOMEZ,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,1
155,WORK REMIX,A$AP FERG,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,0
156,WOLF IN SHEEP'S CLOTHING,SET IT OFF,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,187880,0
157,YOU & I,ONE DIRECTION,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,237933,1
158,TRUMPETS,JASON DERULO,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,217419,1
159,PARTITION,BEYONCÉ,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928,319467,0
160,UP DOWN (DO THIS ALL DAY),T-PAIN,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,231093,0
161,EXPERIENCE,LUDOVICO EINAUDI,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,0
162,MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP),FALL OUT BOY,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,1
163,HOLD BACK THE RIVER,JAMES BAY,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,238747,0
164,RATHER BE,CLEAN BANDIT,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,1
165,WHO DO YOU LOVE?,YG,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,233515,0
166,BLAME,CALVIN HARRIS,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,1
167,I KNOW PLACES,TAYLOR SWIFT,0.602,0.755,0,-4.991,1,0.071,0.245,0.0,0.178,0.495,159.965,195707,0
168,UNCONDITIONALLY,KATY PERRY,0.432,0.725,7,-4.862,1,0.0431,0.00273,0.0,0.208,0.353,128.902,228879,1
169,HEY MAMA,DAVID GUETTA,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,0
170,TURN DOWN FOR WHAT,DJ SNAKE,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,1
171,CONFIDENT,JUSTIN BIEBER,0.741,0.565,5,-5.448,0,0.108,0.114,0.0,0.205,0.892,134.122,248133,0
172,GEORGIA,VANCE JOY,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507,0
173,HOUSE OF GOLD,TWENTY ONE PILOTS,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,163880,0
174,ROBBERS,THE 1975,0.621,0.702,4,-6.845,1,0.0295,0.000332,1.49e-05,0.322,0.374,99.808,254510,0
175,POST TO BE,OMARION,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,0
176,YOU KNOW YOU LIKE IT,DJ SNAKE,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,0
177,NECIO,ROMEO SANTOS,0.869,0.684,1,-4.915,1,0.0456,0.362,0.0,0.0737,0.88,115.052,264267,0
178,RICH AS FUCK,LIL WAYNE,0.617,0.588,1,-6.302,1,0.464,0.0369,0.0,0.514,0.878,132.164,223173,0
179,GAS PEDAL,SAGE THE GEMINI,0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,208160,0
180,CAR RADIO,TWENTY ONE PILOTS,0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720,0
181,FROM EDEN,HOZIER,0.399,0.673,0,-5.506,1,0.0509,0.584,2.44e-05,0.118,0.285,142.255,283467,0
182,SOMEBODY TO YOU,THE VAMPS,0.559,0.849,3,-4.676,1,0.0454,0.0854,0.0,0.328,0.759,86.978,182827,0
183,ROAR,KATY PERRY,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,1
184,HERE'S TO NEVER GROWING UP,AVRIL LAVIGNE,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,1
185,THE LOVE CLUB,LORDE,0.799,0.501,0,-7.244,1,0.0465,0.211,0.0123,0.118,0.635,92.032,201434,0
186,PARTNERS IN CRIME,SET IT OFF,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,211027,0
187,ADORE YOU,MILEY CYRUS,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747,1
188,SUIT & TIE,JUSTIN TIMBERLAKE,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280,1
189,ANGEL OF SMALL DEATH AND THE CODEINE SCENE,HOZIER,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,219213,0
190,DARTE UN BESO,PRINCE ROYCE,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,206933,0
191,CAN'T REMEMBER TO FORGET YOU,SHAKIRA,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,206867,1
192,IMPOSSIBLE,JAMES ARTHUR,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,209440,0
193,LEAVE THE NIGHT ON,SAM HUNT,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,0
194,MAKE YOU MISS ME,SAM HUNT,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693,0
