,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
84,SEE YOU AGAIN,WIZ KHALIFA,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,1
85,STEAL MY GIRL,ONE DIRECTION,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133,1
86,HELLO,ADELE,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,1
87,679,FETTY WAP,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,1
88,DOLLHOUSE,MELANIE MARTINEZ,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,0
89,LIKE I CAN,SAM SMITH,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,1
90,PHOTOGRAPH,ED SHEERAN,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,1
91,ALL I ASK,ADELE,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800,0
92,CLEAN,TAYLOR SWIFT,0.815,0.377,4,-7.754,1,0.0346,0.232,0.0,0.1,0.211,103.97,271000,0
93,ONLY LOVE CAN HURT LIKE THIS,PALOMA FAITH,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,0
94,BETTER WHEN I'M DANCIN',MEGHAN TRAINOR,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,0
95,FIREBALL,PITBULL,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200,1
96,DRAG ME DOWN,ONE DIRECTION,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,1
97,HYMN FOR THE WEEKEND,COLDPLAY,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,0
98,SO HIGH,DOJA CAT,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,199747,0
99,ERES MÍA,ROMEO SANTOS,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,0
100,THE OTHER WOMAN,LANA DEL REY,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,181960,0
101,DEAR FUTURE HUSBAND,MEGHAN TRAINOR,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,1
102,COOL FOR THE SUMMER,DEMI LOVATO,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,1
103,IMMORTALS,FALL OUT BOY,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387,0
104,PROBLEM,ARIANA GRANDE,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920,1
105,WATER UNDER THE BRIDGE,ADELE,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,240439,0
106,STYLE,TAYLOR SWIFT,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,1
107,CAKE,MELANIE MARTINEZ,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,199682,0
108,PRETTY WHEN YOU CRY,LANA DEL REY,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,0
109,"ME, MYSELF & I",G-EAZY,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,0
110,TRAINING WHEELS,MELANIE MARTINEZ,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,205680,0
111,WORK SONG,HOZIER,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720,0
112,DON'T WANNA FALL IN LOVE,KYLE,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,0
113,DON'T TELL 'EM,JEREMIH,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,1
114,SAME OLD LOVE,SELENA GOMEZ,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,1
115,I LIVED,ONEREPUBLIC,0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,234547,1
116,OUTSIDE,CALVIN HARRIS,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,1
117,"TAG, YOU'RE IT",MELANIE MARTINEZ,0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,189027,0
118,2 ON,TINASHE,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,227000,1
119,SOMEONE NEW,HOZIER,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,222813,0
120,SAD GIRL,LANA DEL REY,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,0
121,GOOEY,GLASS ANIMALS,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307,0
122,ENERGY,DRAKE,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,181933,0
123,TEAR IN MY HEART,TWENTY ONE PILOTS,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,0
124,YOU ARE IN LOVE,TAYLOR SWIFT,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,267107,0
125,RUNAWAY (U & I),GALANTIS,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,0
126,I WISH YOU WOULD,TAYLOR SWIFT,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,0
127,TALKING BODY,TOVE LO,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,1
128,ROSES,THE CHAINSMOKERS,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,1
129,PROPUESTA INDECENTE,ROMEO SANTOS,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,0
130,THESE DAYS,MIKE.,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,0
131,GASOLINE,HALSEY,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,0
132,WHAT DO YOU MEAN?,JUSTIN BIEBER,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,1
133,IDFC,BLACKBEAR,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,0
134,WONDERLAND,TAYLOR SWIFT,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,245560,0
135,IDFC,BLACKBEAR,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,0
136,HERE,ALESSIA CARA,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,1
137,MAN OF THE YEAR,SCHOOLBOY Q,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,0
138,ELASTIC HEART,SIA,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,1
139,RENEGADES,X AMBASSADORS,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,1
140,THE HEART WANTS WHAT IT WANTS,SELENA GOMEZ,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,1
141,MAD HATTER,MELANIE MARTINEZ,0.568,0.692,8,-4.513,1,0.0589,0.0161,0.0,0.148,0.577,92.023,201520,0
142,THIS IS HOME,CAVETOWN,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,226073,0
143,"HONEY, I'M GOOD.",ANDY GRAMMER,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,1
144,PITY PARTY,MELANIE MARTINEZ,0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086,0
145,BAILANDO - SPANISH VERSION,ENRIQUE IGLESIAS,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,0
146,WANT TO WANT ME,JASON DERULO,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,1
147,"EARNED IT (FIFTY SHADES OF GREY) - FROM THE ""FIFTY SHADES OF GREY"" SOUNDTRACK",THE WEEKND,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,0
148,LIPS ARE MOVIN,MEGHAN TRAINOR,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,1
149,FANCY,IGGY AZALEA,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938,1
150,THE BEACH,THE NEIGHBOURHOOD,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,255133,0
151,UNSTEADY,X AMBASSADORS,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,0
152,BREAK UP IN A SMALL TOWN,SAM HUNT,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,0
153,SOAP,MELANIE MARTINEZ,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,209427,0
154,PERFECT,ONE DIRECTION,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333,1
155,SIPPY CUP,MELANIE MARTINEZ,0.715,0.651,5,-9.241,1,0.12,0.486,0.0,0.228,0.733,134.914,195067,0
156,WARRIORS,IMAGINE DRAGONS,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,0
157,JUMPMAN,DRAKE,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,0
158,18,ONE DIRECTION,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,0
159,DRUNK IN LOVE,BEYONCÉ,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,0
160,LITTLE DO YOU KNOW,ALEX & SIERRA,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200,0
161,HOW YOU GET THE GIRL,TAYLOR SWIFT,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,247533,0
162,R.I.C.O.,MEEK MILL,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,0
163,ALL ABOUT THAT BASS,MEGHAN TRAINOR,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,1
164,ART DECO,LANA DEL REY,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,0
165,SAY SOMETHING,A GREAT BIG WORLD,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,1
166,TELL YOUR FRIENDS,THE WEEKND,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,0
167,FEELING MYSELF,NICKI MINAJ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,0
168,OUT OF THE WOODS,TAYLOR SWIFT,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,235800,0
169,THE NIGHT IS STILL YOUNG,NICKI MINAJ,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,1
170,PLANEZ,JEREMIH,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,0
171,ALL YOU HAD TO DO WAS STAY,TAYLOR SWIFT,0.602,0.736,5,-5.778,1,0.0338,0.00196,4.57e-05,0.105,0.471,96.969,193293,0
172,CONTROL,HALSEY,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,214762,0
173,"DANCING IN THE DARK - FROM THE ""HOME"" SOUNDTRACK",RIHANNA,0.795,0.75,1,-3.604,1,0.0526,0.177,0.0,0.0875,0.762,115.005,223040,0
174,HANDS TO MYSELF,SELENA GOMEZ,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680,0
175,JACKIE AND WILSON,HOZIER,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,223120,0
176,PARALYZED,NF,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,0
177,MESS IS MINE,VANCE JOY,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,0
178,HASTA LA RAÍZ,NATALIA LAFOURCADE,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,0
179,"LOVE ME LIKE YOU DO - FROM ""FIFTY SHADES OF GREY""",ELLIE GOULDING,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,0
180,I MEAN IT,G-EAZY,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,0
181,ODIO,ROMEO SANTOS,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,225000,0
182,WELCOME TO NEW YORK,TAYLOR SWIFT,0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.024,212600,0
183,BLACK WIDOW,IGGY AZALEA,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,1
184,ANACONDA,NICKI MINAJ,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,1
185,ADVENTURE OF A LIFETIME,COLDPLAY,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,0
186,HOOKED ON A FEELING,BLUE SWEDE,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867,0
187,STUDIO,SCHOOLBOY Q,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,0
188,ULTRAVIOLENCE,LANA DEL REY,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480,0
189,CONFIDENT,DEMI LOVATO,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,1
190,UMA THURMAN,FALL OUT BOY,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,1
191,BLANK SPACE,TAYLOR SWIFT,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,1
192,METEOR SHOWER,CAVETOWN,0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,265010,0
193,CRY BABY,MELANIE MARTINEZ,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,239080,0
194,GERONIMO,SHEPPARD,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218228,1
195,AGAIN,FETTY WAP,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,0
