,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
65,LOVER IS A DAY,CUCO,0.404,0.647,3,-10.452,1,0.0409,0.0434,0.198,0.1,0.351,180.128,456000,0
66,SCARS TO YOUR BEAUTIFUL,ALESSIA CARA,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,1
67,"SOLDIER, POET, KING",THE OH HELLOS,0.347,0.758,8,-7.753,1,0.0706,0.031,0.000659,0.109,0.484,117.959,165674,0
68,I KNOW,BIG SEAN,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,0
69,PLAY DATE,MELANIE MARTINEZ,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867,0
70,CHANDELIER,SIA,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,0
71,FIGHT SONG,RACHEL PLATTEN,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,1
72,SHE KNOWS,NE-YO,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,1
73,WE DON'T TALK ANYMORE,CHARLIE PUTH,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,1
74,WAITING FOR LOVE,AVICII,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613,0
75,SEND MY LOVE (TO YOUR NEW LOVER),ADELE,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,1
76,KISS IT BETTER,RIHANNA,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,253080,1
77,LET ME LOVE YOU,DJ SNAKE,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,1
78,OCEAN EYES,BILLIE EILISH,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,0
79,IN THE NIGHT,THE WEEKND,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653,1
80,IN THE NAME OF LOVE,MARTIN GARRIX,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707,1
81,TRAIN WRECK,JAMES ARTHUR,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,0
82,SEE YOU AGAIN,WIZ KHALIFA,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,1
83,HELLO,ADELE,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,1
84,DON'T LET ME DOWN,THE CHAINSMOKERS,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,1
85,679,FETTY WAP,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,1
86,DOLLHOUSE,MELANIE MARTINEZ,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,0
87,CONSIDERATION,RIHANNA,0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,161067,0
88,ALL I ASK,ADELE,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800,0
89,LINE WITHOUT A HOOK,RICKY MONTGOMERY,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,249587,0
90,BETTER WHEN I'M DANCIN',MEGHAN TRAINOR,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,0
91,DRAG ME DOWN,ONE DIRECTION,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,1
92,PILLOWTALK,ZAYN,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,1
93,SEX WITH ME,RIHANNA,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400,0
94,HYMN FOR THE WEEKEND,COLDPLAY,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,1
95,SLEEP ON THE FLOOR,THE LUMINEERS,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,211851,0
96,REAL LOVE BABY,FATHER JOHN MISTY,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,189293,0
97,DEAR FUTURE HUSBAND,MEGHAN TRAINOR,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,1
98,COOL FOR THE SUMMER,DEMI LOVATO,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,1
99,IMMORTALS,FALL OUT BOY,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387,0
100,WATER UNDER THE BRIDGE,ADELE,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,240439,1
101,SIDE TO SIDE,ARIANA GRANDE,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,226160,1
102,CAKE,MELANIE MARTINEZ,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,199682,0
103,SOMEBODY ELSE,THE 1975,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,347520,0
104,DANGEROUS WOMAN,ARIANA GRANDE,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947,1
105,"ME, MYSELF & I",G-EAZY,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,0
106,TRAINING WHEELS,MELANIE MARTINEZ,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,205680,0
107,DON'T WANNA FALL IN LOVE,KYLE,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,0
108,CHEAP THRILLS,SIA,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,1
109,DON'T TELL 'EM,JEREMIH,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,0
110,SAME OLD LOVE,SELENA GOMEZ,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,1
111,TOO GOOD,DRAKE,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,1
112,"TAG, YOU'RE IT",MELANIE MARTINEZ,0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,189027,0
113,ENERGY,DRAKE,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,181933,0
114,TEAR IN MY HEART,TWENTY ONE PILOTS,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,0
115,DESPERADO,RIHANNA,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,0
116,RUNAWAY (U & I),GALANTIS,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,0
117,SIDEWALKS,THE WEEKND,0.542,0.72,1,-5.136,0,0.0628,0.147,0.0,0.348,0.623,149.828,231360,0
118,"SIT STILL, LOOK PRETTY",DAYA,0.846,0.734,2,-3.601,1,0.108,0.286,8.27e-05,0.425,0.717,90.98,207761,1
119,ISPY,KYLE,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,0
120,ROSES,THE CHAINSMOKERS,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,1
121,THESE DAYS,MIKE.,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,0
122,SUMMERS OVER INTERLUDE,DRAKE,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,0
123,BLUE AIN'T YOUR COLOR,KEITH URBAN,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,0
124,GASOLINE,HALSEY,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,0
125,WHAT DO YOU MEAN?,JUSTIN BIEBER,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,1
126,IDFC,BLACKBEAR,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,0
127,IDFC,BLACKBEAR,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,0
128,HERE,ALESSIA CARA,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,1
129,ELASTIC HEART,SIA,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,1
130,RENEGADES,X AMBASSADORS,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,1
131,MAD HATTER,MELANIE MARTINEZ,0.568,0.692,8,-4.513,1,0.0589,0.0161,0.0,0.148,0.577,92.023,201520,0
132,MAY WE ALL,FLORIDA GEORGIA LINE,0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,226173,0
133,THIS IS HOME,CAVETOWN,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,226073,0
134,STARVING,HAILEE STEINFELD,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,181880,1
135,PITY PARTY,MELANIE MARTINEZ,0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086,1
136,THE OTHER SIDE OF PARADISE,GLASS ANIMALS,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,320654,0
137,WANT TO WANT ME,JASON DERULO,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,1
138,LIPS ARE MOVIN,MEGHAN TRAINOR,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,1
139,THE BEACH,THE NEIGHBOURHOOD,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,255133,0
140,UNSTEADY,X AMBASSADORS,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,1
141,SOAP,MELANIE MARTINEZ,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,209427,0
142,MILLION REASONS,LADY GAGA,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89,205280,1
143,FORMATION,BEYONCÉ,0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080,0
144,COLD WATER,MAJOR LAZER,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,1
145,"I HATE U, I LOVE U",GNASH,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,251034,0
146,PERFECT,ONE DIRECTION,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333,1
147,SIPPY CUP,MELANIE MARTINEZ,0.715,0.651,5,-9.241,1,0.12,0.486,0.0,0.228,0.733,134.914,195067,0
148,WARRIORS,IMAGINE DRAGONS,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,0
149,ONE CALL AWAY,CHARLIE PUTH,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,194453,1
150,SUCKER FOR PAIN,LIL WAYNE,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,1
151,CONTROLLA,DRAKE,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,1
152,JUMPMAN,DRAKE,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,0
153,WORK FROM HOME,FIFTH HARMONY,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,1
154,R.I.C.O.,MEEK MILL,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,0
155,ALL ABOUT THAT BASS,MEGHAN TRAINOR,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,0
156,H.O.L.Y.,FLORIDA GEORGIA LINE,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,0
157,CAN I BE HIM,JAMES ARTHUR,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,246880,0
158,VERSACE ON THE FLOOR,BRUNO MARS,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240,0
159,ART DECO,LANA DEL REY,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,0
160,TELL YOUR FRIENDS,THE WEEKND,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,0
161,ALL TIME LOW,JON BELLION,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,1
162,DEATH OF A BACHELOR,PANIC! AT THE DISCO,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,0
163,PLANEZ,JEREMIH,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,0
164,MIDDLE,DJ SNAKE,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573,1
165,CONTROL,HALSEY,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,214762,0
166,"DANCING IN THE DARK - FROM THE ""HOME"" SOUNDTRACK",RIHANNA,0.795,0.75,1,-3.604,1,0.0526,0.177,0.0,0.0875,0.762,115.005,223040,0
167,HANDS TO MYSELF,SELENA GOMEZ,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680,1
168,LOVE MYSELF,HAILEE STEINFELD,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,218773,1
169,CHILDS PLAY,DRAKE,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,241400,0
170,PARALYZED,NF,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,0
171,HASTA LA RAÍZ,NATALIA LAFOURCADE,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,0
172,BROCCOLI,DRAM,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,225205,0
173,"LOVE ME LIKE YOU DO - FROM ""FIFTY SHADES OF GREY""",ELLIE GOULDING,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,0
174,TRY EVERYTHING,SHAKIRA,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,0
175,ADVENTURE OF A LIFETIME,COLDPLAY,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,1
176,FIRE & DESIRE,DRAKE,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,0
177,SIX FEET UNDER,BILLIE EILISH,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,189613,0
178,CONFIDENT,DEMI LOVATO,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,1
179,UMA THURMAN,FALL OUT BOY,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,1
180,METEOR SHOWER,CAVETOWN,0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,265010,0
181,CRY BABY,MELANIE MARTINEZ,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,239080,0
182,GERONIMO,SHEPPARD,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218228,1
183,AGAIN,FETTY WAP,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,0
184,SPEAK TOO SOON,WILD RIVERS,0.705,0.442,7,-10.765,1,0.0727,0.571,0.000116,0.109,0.306,151.75,173605,0
185,BAD BLOOD,TAYLOR SWIFT,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,200107,1
186,THRONE,BRING ME THE HORIZON,0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,191520,0
187,CHURCH BELLS,CARRIE UNDERWOOD,0.575,0.844,3,-1.772,0,0.0633,0.226,0.0,0.0538,0.542,87.007,193333,0
188,LIGHT IT UP - REMIX,MAJOR LAZER,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,0
189,GO FUCK YOURSELF,TWO FEET,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,0
190,SHOUT OUT TO MY EX,LITTLE MIX,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,0
191,I FEEL IT COMING,THE WEEKND,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,1
192,DON'T THREATEN ME WITH A GOOD TIME,PANIC! AT THE DISCO,0.559,0.895,1,-4.476,0,0.0832,0.0154,0.0,0.175,0.59,183.825,213093,0
193,GOOD FOR YOU,SELENA GOMEZ,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,221280,1
194,CRY BABY,THE NEIGHBOURHOOD,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,0
195,KICKIN’ BACK,MILA J,0.703,0.669,11,-7.002,0,0.0648,0.31,0.0,0.115,0.546,115.139,202435,0
196,HOW DEEP IS YOUR LOVE,CALVIN HARRIS,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640,1
