,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
46,FALLING,HARRY STYLES,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,0
47,DEATH BY A THOUSAND CUTS,TAYLOR SWIFT,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,198533,0
48,WILLOW,TAYLOR SWIFT,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,1
49,AFTERGLOW,TAYLOR SWIFT,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,223293,0
50,BAD GUY,BILLIE EILISH,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,1
51,THE 1,TAYLOR SWIFT,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,210252,0
52,CINNAMON GIRL,LANA DEL REY,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,0
53,YOU BROKE ME FIRST,TATE MCRAE,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,0
54,ROMANTIC LOVER,EYEDRESS,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,0
55,BRUISES,LEWIS CAPALDI,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492,0
56,LEVITATING,DUA LIPA,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,1
57,"THANK U, NEXT",ARIANA GRANDE,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,1
58,SUCKER,JONAS BROTHERS,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,1
59,ILLICIT AFFAIRS,TAYLOR SWIFT,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,190898,0
60,MANIAC,CONAN GRAY,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,1
61,WITHOUT ME,HALSEY,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,1
62,POSITIONS,ARIANA GRANDE,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,1
63,GOLDEN,HARRY STYLES,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,1
64,MIRRORBALL,TAYLOR SWIFT,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,208978,0
65,POPULAR MONSTER,FALLING IN REVERSE,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,0
66,LAUGH NOW CRY LATER,DRAKE,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,1
67,HOT GIRL BUMMER,BLACKBEAR,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,188344,1
68,TRUTH HURTS,LIZZO,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,1
69,CORNELIA STREET,TAYLOR SWIFT,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,0
70,BOSS BITCH,DOJA CAT,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,0
71,MONEY IN THE GRAVE (DRAKE FT. RICK ROSS),DRAKE,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,0
72,MY EX'S BEST FRIEND,MACHINE GUN KELLY,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,0
73,I LOVE YOU,BILLIE EILISH,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,0
74,"DREAMS, FAIRYTALES, FANTASIES",A$AP FERG,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,222987,0
75,VAS,JAGGER FINN,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,90324,0
76,MEET ME AT OUR SPOT,THE ANXIETY,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,0
77,WOULD THAT I,HOZIER,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,268293,0
78,GIVE HEAVEN SOME HELL,HARDY,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,0
79,UNDER THE SUN,DREAMVILLE,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,0
80,DON'T START NOW,DUA LIPA,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,1
81,BAGS,CLAIRO,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,0
82,BETTY,TAYLOR SWIFT,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,294521,0
83,I THINK HE KNOWS,TAYLOR SWIFT,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,173387,0
84,TYLER HERRO,JACK HARLOW,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,0
85,GOODBYES,POST MALONE,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,1
86,SAVE YOUR TEARS (REMIX),THE WEEKND,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,0
87,THIS IS ME TRYING,TAYLOR SWIFT,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,195097,0
88,INVISIBLE STRING,TAYLOR SWIFT,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,0
89,STILL DON'T KNOW MY NAME,LABRINTH,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,0
90,ANGELS LIKE YOU,MILEY CYRUS,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,0
91,DYNAMITE,BTS,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,1
92,ME!,TAYLOR SWIFT,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,193000,1
93,LONDON BOY,TAYLOR SWIFT,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,190240,0
94,LET YOU DOWN,ZACH BRYAN,0.515,0.457,2,-4.786,1,0.0277,0.39,0.0,0.255,0.625,83.627,209089,0
95,PURE WATER,MUSTARD,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,0
96,PLUTO PROJECTOR,REX ORANGE COUNTY,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,0
97,THE LAST GREAT AMERICAN DYNASTY,TAYLOR SWIFT,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,0
98,KINGSTON,FAYE WEBSTER,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,0
99,SAY SO,DOJA CAT,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,1
100,SWEET BUT PSYCHO,AVA MAX,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,1
101,KINGS & QUEENS,AVA MAX,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,1
102,TIA TAMERA,DOJA CAT,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,0
103,WHAT A TIME,JULIA MICHAELS,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,173307,0
104,DAYLIGHT,TAYLOR SWIFT,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,293453,0
105,YOU SHOULD SEE ME IN A CROWN,BILLIE EILISH,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,0
106,NIGHTS LIKE THIS,KEHLANI,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,0
107,REVIVAL,ZACH BRYAN,0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,0
108,BODY LIKE A BACK ROAD,SAM HUNT,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,162547,0
109,RULES,DOJA CAT,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,0
110,SHAMELESS,CAMILA CABELLO,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,1
111,ALMOST (SWEET MUSIC),HOZIER,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480,0
112,34+35,ARIANA GRANDE,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,1
113,THE SEARCH,NF,0.789,0.789,2,-4.813,1,0.298,0.598,0.0,0.099,0.37,119.95,248053,0
114,HOLLYWOOD'S BLEEDING,POST MALONE,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,0
115,WHEN I GROW UP,NF,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,196800,0
116,OUT WEST,JACKBOYS,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,0
117,WHATS POPPIN,JACK HARLOW,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,1
118,LISTEN BEFORE I GO,BILLIE EILISH,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,0
119,HOLD ME WHILE YOU WAIT,LEWIS CAPALDI,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,0
120,"BREAK UP WITH YOUR GIRLFRIEND, I'M BORED",ARIANA GRANDE,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,1
121,FALSE GOD,TAYLOR SWIFT,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,200307,0
122,TAKE WHAT YOU WANT,POST MALONE,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,1
123,ONE THING RIGHT,MARSHMELLO,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,181824,1
124,LEVITATING,DUA LIPA,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,1
125,GOOD AS HELL,LIZZO,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,1
126,CLOUD 9,BEACH BUNNY,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351,0
127,HOW YOU LIKE THAT,BLACKPINK,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,0
128,FREE MIND,TEMS,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,0
129,FINE LINE,HARRY STYLES,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,0
130,BOYFRIEND,ARIANA GRANDE,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,1
131,PRETTY BOY,THE NEIGHBOURHOOD,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,0
132,JULIET,CAVETOWN,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,0
133,NORMAN FUCKING ROCKWELL,LANA DEL REY,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,0
134,PRISONER,MILEY CYRUS,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,1
135,‘TIS THE DAMN SEASON,TAYLOR SWIFT,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,0
136,ONE BEER,HARDY,0.516,0.745,2,-8.352,1,0.0774,0.564,0.0,0.275,0.826,186.006,173173,0
137,HAPPINESS IS A BUTTERFLY,LANA DEL REY,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,0
138,TEETH,5 SECONDS OF SUMMER,0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,204887,1
139,IN YOUR EYES,THE WEEKND,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,1
140,PUT YOUR RECORDS ON,RITT MOMNEY,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,1
141,CRADLES,SUB URBAN,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,209829,0
142,STUCK WITH U,ARIANA GRANDE,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,1
143,ROXANNE,ARIZONA ZERVAS,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,1
144,LEMONADE,INTERNET MONEY,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,1
145,"ALL I WANT - FROM ""HIGH SCHOOL MUSICAL: THE MUSICAL: THE SERIES""",OLIVIA RODRIGO,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,0
146,NOT YOU TOO,DRAKE,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,0
147,LIKE THAT,DOJA CAT,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044,163173,1
148,SIMPLE,FLORIDA GEORGIA LINE,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,185200,0
149,HOW TO DISAPPEAR,LANA DEL REY,0.538,0.304,9,-11.79,1,0.0352,0.613,0.000631,0.164,0.065,78.997,228071,0
150,THAT WAY,TATE MCRAE,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,0
151,NOVEMBER AIR,ZACH BRYAN,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,243709,0
152,SEÑORITA,SHAWN MENDES,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,0
153,MIDNIGHT SKY,MILEY CYRUS,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,1
154,TEACHER'S PET,MELANIE MARTINEZ,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,0
155,DON'T START NOW,DUA LIPA,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,1
156,HIGHER LOVE,KYGO,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,0
157,GATTI,JACKBOYS,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,0
158,BAD IDEA!,GIRL IN RED,0.513,0.807,1,-6.095,1,0.0481,0.0289,0.0548,0.246,0.419,162.026,219638,0
159,WISH YOU WERE GAY,BILLIE EILISH,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,0
160,MARJORIE,TAYLOR SWIFT,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,257773,0
161,PARADISE,BAZZI,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,1
162,DANCE MONKEY,TONES AND I,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,1
163,DESPACITO,LUIS FONSI,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,0
164,THIS CITY,SAM FISCHER,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,194853,0
165,WHATS POPPIN,JACK HARLOW,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,1
166,HEAVENLY,CIGARETTES AFTER SEX,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,288595,0
167,HATE ME,ELLIE GOULDING,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,1
168,GOD’S MENU,STRAY KIDS,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,167922,0
169,SOMEBODY LIKE THAT,TENILLE ARTS,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,198209,0
170,MOTIVE,ARIANA GRANDE,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,167990,0
171,STARGAZING,THE NEIGHBOURHOOD,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,0
172,HE WENT TO JARED (HARDY FEAT. MORGAN WALLEN),HIXTAPE,0.565,0.806,9,-5.11,0,0.0482,0.054,7.73e-06,0.204,0.683,140.084,213693,0
173,YOU SHOULD BE SAD,HALSEY,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,1
174,HIGHER,TEMS,0.609,0.581,2,-10.854,1,0.277,0.509,0.0,0.283,0.528,102.964,196204,0
175,"TURN YOU DOWN (HARDY FEAT. MORGAN WALLEN, ZAKK WYLDE)",HIXTAPE,0.615,0.874,11,-3.375,1,0.104,0.0131,0.0,0.33,0.604,107.97,154960,0
176,HIT DIFFERENT,SZA,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,0
177,ALL FOR US - FROM THE HBO ORIGINAL SERIES EUPHORIA,LABRINTH,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,0
178,POV,ARIANA GRANDE,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,0
179,BE ALRIGHT,DEAN LEWIS,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,196493,1
180,RÄT,PENELOPE SCOTT,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,0
181,KILL THIS LOVE,BLACKPINK,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,191050,0
182,IF THE WORLD WAS ENDING,JP SAXE,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,1
183,DICKED DOWN IN DALLAS,TREY LEWIS,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,201350,0
184,FOREVER,LEWIS CAPALDI,0.646,0.355,1,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,210863,0
185,I THINK I'M OKAY,MACHINE GUN KELLY,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,169397,0
186,ALASKA,MAGGIE ROGERS,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,188000,0
187,RAIN ON ME,LADY GAGA,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,1
188,JUICE,LIZZO,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,1
189,TEQUILA SHOTS,KID CUDI,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,0
190,MY OH MY,CAMILA CABELLO,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,1
191,TRAVELING MAN,ZACH BRYAN,0.387,0.404,7,-6.381,1,0.0319,0.462,0.0,0.0799,0.285,168.289,197211,0
192,BREAK MY HEART,DUA LIPA,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,1
193,INTENTIONS,JUSTIN BIEBER,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867,1
194,ALL THE GOOD GIRLS GO TO HELL,BILLIE EILISH,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,1
195,HOMICIDE,LOGIC,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,245387,0
196,MONSTERS,ALL TIME LOW,0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532,174068,1
