,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
21,DIAMONDS,RIHANNA,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,1
22,ROYALS,LORDE,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185,1
23,SUMMERTIME SADNESS,LANA DEL REY,0.566,0.647,1,-6.815,0,0.0335,0.0477,0.0,0.121,0.22,111.96,264773,0
24,ANOTHER LOVE,TOM ODELL,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,0
25,WE ARE YOUNG,FUN.,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,1
26,LET HER GO,PASSENGER,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733,1
27,DREAMS AND NIGHTMARES,MEEK MILL,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,230693,0
28,RADIOACTIVE,IMAGINE DRAGONS,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,1
29,DIE YOUNG,KESHA,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,0
30,STORY OF MY LIFE,ONE DIRECTION,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,1
31,TREASURE,BRUNO MARS,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,1
32,JUST GIVE ME A REASON,P!NK,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,1
33,OUT OF MY LEAGUE,FITZ AND THE TANTRUMS,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,0
34,ANOTHER LOVE,TOM ODELL,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0941,0.131,122.764,244360,0
35,FEEL SO CLOSE - RADIO EDIT,CALVIN HARRIS,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,0
36,WILD ONES,FLO RIDA,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,1
37,"HOLD ON, WE'RE GOING HOME",DRAKE,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,1
38,WE CAN'T STOP,MILEY CYRUS,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,1
39,CAN'T HOLD US,MACKLEMORE & RYAN LEWIS,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,0
40,CRUISE,FLORIDA GEORGIA LINE,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,1
41,DRIVE BY,TRAIN,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,1
42,CLARITY,ZEDD,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,1
43,CAN'T HOLD US,MACKLEMORE & RYAN LEWIS,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432,0
44,WRECKING BALL,MILEY CYRUS,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360,1
45,TEAM,LORDE,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,1
46,LITTLE TALKS,OF MONSTERS AND MEN,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,1
47,BEWARE,BIG SEAN,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,235187,0
48,FEEL THIS MOMENT,PITBULL,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,1
49,A MATCH INTO WATER,PIERCE THE VEIL,0.371,0.979,1,-2.701,1,0.144,0.0002,3.67e-06,0.516,0.473,196.058,212547,0
50,PAYPHONE,MAROON 5,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,1
51,ONE MORE NIGHT,MAROON 5,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,1
52,MIRRORS,JUSTIN TIMBERLAKE,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,1
53,AIN'T IT FUN,PARAMORE,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,0
54,BUBBLEGUM BITCH,MARINA,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,0
55,THIS IS HOW WE ROLL,FLORIDA GEORGIA LINE,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,0
56,HALL OF FAME,THE SCRIPT,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,1
57,SUMMERTIME SADNESS,LANA DEL REY,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,265427,0
58,BLOOM - BONUS TRACK,THE PAPER KITES,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,210080,0
59,FLOWERS IN YOUR HAIR,THE LUMINEERS,0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,109736,0
60,APPLAUSE,LADY GAGA,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,1
61,HEART ATTACK,DEMI LOVATO,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,1
62,ALL I WANT,KODALINE,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,0
63,DON'T YOU WORRY CHILD - RADIO EDIT,SWEDISH HOUSE MAFIA,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,0
64,DARK HORSE,KATY PERRY,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,1
65,GENESIS,GRIMES,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,0
66,I KNEW YOU WERE TROUBLE.,TAYLOR SWIFT,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,1
67,CAN YOU FEEL MY HEART,BRING ME THE HORIZON,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,0
68,WHISTLE,FLO RIDA,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,1
69,SOME NIGHTS,FUN.,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,1
70,GOOD TIME,OWL CITY,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,1
71,GIRL ON FIRE,ALICIA KEYS,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,1
72,HOME,PHILLIP PHILLIPS,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,1
73,VIDEO GAMES,LANA DEL REY,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,281960,0
74,STUBBORN LOVE,THE LUMINEERS,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,0
75,ROAR,KATY PERRY,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,1
76,GOOD FEELING,FLO RIDA,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,1
77,I LOVE IT,ICONA POP,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,1
78,BEST SONG EVER,ONE DIRECTION,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,1
79,FROM TIME,DRAKE,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,322160,0
80,THE WAY,ARIANA GRANDE,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,1
81,DIET MOUNTAIN DEW,LANA DEL REY,0.442,0.68,10,-5.971,0,0.0858,0.284,0.0,0.421,0.601,176.09,222920,0
82,ON TOP OF THE WORLD,IMAGINE DRAGONS,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,0
83,SCREAM & SHOUT,WILL.I.AM,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,1
84,BEAUTY AND A BEAT,JUSTIN BIEBER,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987,1
85,HEY BROTHER,AVICII,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,1
86,BEAUTY AND A BEAT,JUSTIN BIEBER,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987,1
87,THRIFT SHOP,MACKLEMORE & RYAN LEWIS,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,0
88,AFRAID,THE NEIGHBOURHOOD,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,0
89,BLURRED LINES,ROBIN THICKE,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,1
90,MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP),FALL OUT BOY,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,1
91,TALK DIRTY,JASON DERULO,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,0
92,BULLS IN THE BRONX,PIERCE THE VEIL,0.472,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.338,159.989,267867,0
93,WE ARE NEVER EVER GETTING BACK TOGETHER,TAYLOR SWIFT,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,1
94,SKYFALL,ADELE,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,286480,1
95,DARK HORSE,KATY PERRY,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,1
96,PHOTOGRAPH,ED SHEERAN,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,0
97,IT'S TIME,IMAGINE DRAGONS,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,237987,1
98,OBLIVION,GRIMES,0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,251267,0
99,BUZZCUT SEASON,LORDE,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,0
100,SWING LYNN,HARMLESS,0.464,0.945,2,-1.815,1,0.0401,0.0506,0.756,0.112,0.453,165.177,321438,0
101,RACK CITY,TYGA,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,203200,1
102,"GONE, GONE, GONE",PHILLIP PHILLIPS,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,209693,1
103,I WON'T GIVE UP,JASON MRAZ,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166,1
104,VIVIR MI VIDA,MARC ANTHONY,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,252347,0
105,TROUBLEMAKER,OLLY MURS,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587,1
106,ME AND THE DEVIL,SOAP&SKIN,0.397,0.446,7,-7.032,1,0.0373,0.49,0.00892,0.111,0.214,178.05,185000,0
107,PRIMADONNA,MARINA,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,221075,0
108,TRY,P!NK,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,247907,1
109,BRAVE,SARA BAREILLES,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,1
110,HELL ABOVE,PIERCE THE VEIL,0.48,0.977,6,-1.993,1,0.117,0.000463,2.82e-06,0.355,0.331,129.999,223547,0
111,PAINT,THE PAPER KITES,0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,191773,0
112,PART OF ME,KATY PERRY,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.761,130.01,216160,1
113,NOTHING'S GONNA HURT YOU BABY,CIGARETTES AFTER SEX,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,286293,0
114,COOL KIDS,ECHOSMITH,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,0
115,STARTED FROM THE BOTTOM,DRAKE,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,174133,1
116,BOYFRIEND,JUSTIN BIEBER,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,1
117,0 TO 100 / THE CATCH UP,DRAKE,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,0
118,COCOA BUTTER KISSES,CHANCE THE RAPPER,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,0
119,HEADBAND,B.O.B,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,0
120,BORN TO DIE,LANA DEL REY,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,285400,0
121,THINKING OUT LOUD,ED SHEERAN,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,0
122,ALL ME,DRAKE,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,0
123,JUST WHAT I AM,KID CUDI,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,228027,0
124,STAY THE NIGHT - FEATURING HAYLEY WILLIAMS OF PARAMORE,ZEDD,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,0
125,REALLY DON'T CARE,DEMI LOVATO,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,201600,0
126,CALIFORNIA GURLS,KATY PERRY,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,0
127,DIET MOUNTAIN DEW,LANA DEL REY,0.595,0.696,10,-5.921,0,0.0417,0.276,0.0,0.411,0.533,88.013,222920,0
128,SUMMERTIME SADNESS (LANA DEL REY VS. CEDRIC GERVAIS) - CEDRIC GERVAIS REMIX,LANA DEL REY,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,0
129,REPLAY,ZENDAYA,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023,209187,1
130,LOVE ME AGAIN,JOHN NEWMAN,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,1
131,RED,TAYLOR SWIFT,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,220827,0
132,COME & GET IT,SELENA GOMEZ,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,1
133,50 WAYS TO SAY GOODBYE,TRAIN,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,1
134,WORK REMIX,A$AP FERG,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,0
135,YOU & I,ONE DIRECTION,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,237933,0
136,NATIONAL ANTHEM,LANA DEL REY,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85.0,230520,0
137,TRUMPETS,JASON DERULO,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,217419,0
138,LIVE WHILE WE'RE YOUNG,ONE DIRECTION,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,1
139,KISS YOU,ONE DIRECTION,0.637,0.93,4,-2.632,1,0.0511,0.0177,0.0,0.452,0.886,90.014,182867,1
140,MYTH,BEACH HOUSE,0.445,0.708,3,-6.268,1,0.0293,0.032,0.0908,0.171,0.414,141.965,258653,0
141,EXPERIENCE,LUDOVICO EINAUDI,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,0
142,PURSUIT OF HAPPINESS - EXTENDED STEVE AOKI REMIX,KID CUDI,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,0
143,ROUND HERE,FLORIDA GEORGIA LINE,0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,215120,0
144,MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP),FALL OUT BOY,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,1
145,VIDEO GAMES,LANA DEL REY,0.39,0.252,6,-9.666,0,0.0298,0.808,0.0,0.0887,0.181,122.053,281947,0
146,HOW TO BE A HEARTBREAKER,MARINA,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493,0
147,LAST FRIDAY NIGHT (T.G.I.F.),KATY PERRY,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,0
148,WANT U BACK,CHER LLOYD,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,1
149,THE ONE THAT GOT AWAY,KATY PERRY,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,227333,1
150,READY OR NOT,BRIDGIT MENDLER,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,1
151,UNCONDITIONALLY,KATY PERRY,0.432,0.725,7,-4.862,1,0.0431,0.00273,0.0,0.208,0.353,128.902,228879,1
152,ONE THING,ONE DIRECTION,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,197600,1
153,TURN DOWN FOR WHAT,DJ SNAKE,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,0
154,HOUSE OF GOLD,TWENTY ONE PILOTS,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,163880,0
155,ROBBERS,THE 1975,0.621,0.702,4,-6.845,1,0.0295,0.000332,1.49e-05,0.322,0.374,99.808,254510,0
156,THEY DON'T KNOW ABOUT US,ONE DIRECTION,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,200400,0
157,RICH AS FUCK,LIL WAYNE,0.617,0.588,1,-6.302,1,0.464,0.0369,0.0,0.514,0.878,132.164,223173,0
158,IN THE END,BLACK VEIL BRIDES,0.442,0.939,8,-4.18,1,0.0941,0.000183,0.00589,0.0857,0.27,140.021,228280,0
159,I KNEW YOU WERE TROUBLE.,TAYLOR SWIFT,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,217973,1
160,CAR RADIO,TWENTY ONE PILOTS,0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720,0
161,"WHEN CAN I SEE YOU AGAIN? - FROM ""WRECK-IT RALPH""/SOUNDTRACK VERSION",OWL CITY,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,0
162,22,TAYLOR SWIFT,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,1
163,DARK PARADISE,LANA DEL REY,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,0
164,ROAR,KATY PERRY,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,1
165,SWEET NOTHING,CALVIN HARRIS,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,1
166,HERE'S TO NEVER GROWING UP,AVRIL LAVIGNE,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,1
167,FIREWORK,KATY PERRY,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,227880,0
168,THE LOVE CLUB,LORDE,0.799,0.501,0,-7.244,1,0.0465,0.211,0.0123,0.118,0.635,92.032,201434,0
169,TAKE A HINT,VICTORIOUS CAST,0.727,0.86,3,-2.712,1,0.0641,0.00443,0.0,0.0718,0.747,133.995,154000,0
170,DAYLIGHT,MAROON 5,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,225307,1
171,PARTNERS IN CRIME,SET IT OFF,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,211027,0
172,ADORE YOU,MILEY CYRUS,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747,0
173,SUIT & TIE,JUSTIN TIMBERLAKE,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280,1
174,DARTE UN BESO,PRINCE ROYCE,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,206933,0
175,IMPOSSIBLE,JAMES ARTHUR,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,209440,0
176,PROMISE,ROMEO SANTOS,0.764,0.739,1,-6.422,1,0.0574,0.403,0.0,0.0821,0.77,132.995,252253,0
177,TAKE A WALK,PASSION PIT,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493,0
178,TENNIS COURT,LORDE,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,198907,0
179,I CRY,FLO RIDA,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,1
180,BURN,ELLIE GOULDING,0.555,0.772,1,-5.007,1,0.0523,0.315,0.0,0.105,0.346,86.921,231213,1
181,CHOCOLATE,THE 1975,0.591,0.94,11,-4.341,1,0.0522,0.00391,0.0,0.383,0.676,100.043,224640,0
182,BLUE JEANS,LANA DEL REY,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,209440,0
183,LITTLE THINGS,ONE DIRECTION,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,219040,1
184,BLOWN AWAY,CARRIE UNDERWOOD,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,240133,0
185,RADIO,LANA DEL REY,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,214574,0
186,IT WON'T STOP,SEVYN STREETER,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,281080,0
187,LIGHTS DOWN LOW,MAEJOR,0.716,0.858,7,-3.468,0,0.0422,0.0688,2.87e-06,0.0801,0.67,155.41,186120,0
188,GLAD YOU CAME,THE WANTED,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,1
189,RUN BOY RUN,WOODKID,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,213267,0
190,MOUNTAIN SOUND,OF MONSTERS AND MEN,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,211453,0
191,ONE FOR THE MONEY,ESCAPE THE FATE,0.525,0.964,5,-3.451,0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,199950,0
192,COME THRU,DRAKE,0.558,0.468,3,-5.812,1,0.173,0.159,0.0,0.586,0.405,81.977,236360,0
193,LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE YOURSELF),NE-YO,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,1
