,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
46,SOFIA,CLAIRO,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,188387,0
47,THIS DAMN SONG,PECOS & THE ROOFTOPS,0.646,0.472,0,-6.743,1,0.0323,0.193,0.0,0.269,0.166,120.187,280000,0
48,FALLING,HARRY STYLES,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,0
49,DEATH BY A THOUSAND CUTS,TAYLOR SWIFT,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,198533,0
50,AFTERGLOW,TAYLOR SWIFT,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,223293,0
51,BAD GUY,BILLIE EILISH,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,1
52,BETTER NOW,POST MALONE,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,1
53,SHALLOW,LADY GAGA,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,1
54,CINNAMON GIRL,LANA DEL REY,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,0
55,THE MIDDLE,ZEDD,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,1
56,NICE FOR WHAT,DRAKE,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,1
57,BRUISES,LEWIS CAPALDI,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492,0
58,HAPPIER,MARSHMELLO,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290,1
59,FROM THE SUBWAY TRAIN,VANSIRE,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,57370,0
60,"THANK U, NEXT",ARIANA GRANDE,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,1
61,SUCKER,JONAS BROTHERS,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,1
62,YOUNGBLOOD,5 SECONDS OF SUMMER,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,1
63,GOLDEN,HARRY STYLES,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,0
64,I LIKE ME BETTER,LAUV,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,1
65,POPULAR MONSTER,FALLING IN REVERSE,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,0
66,ONE KISS,CALVIN HARRIS,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,1
67,YEAH RIGHT,JOJI,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,0
68,TRUTH HURTS,LIZZO,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,1
69,CORNELIA STREET,TAYLOR SWIFT,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,0
70,LET ME DOWN SLOWLY,ALEC BENJAMIN,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,169354,0
71,MONEY IN THE GRAVE (DRAKE FT. RICK ROSS),DRAKE,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,0
72,I LOVE YOU,BILLIE EILISH,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,0
73,"DREAMS, FAIRYTALES, FANTASIES",A$AP FERG,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,222987,0
74,EASTSIDE,BENNY BLANCO,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770,1
75,VAS,JAGGER FINN,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,90324,0
76,WOULD THAT I,HOZIER,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,268293,0
77,I LIKE IT,CARDI B,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,1
78,UNDER THE SUN,DREAMVILLE,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,0
79,BAGS,CLAIRO,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,0
80,I THINK HE KNOWS,TAYLOR SWIFT,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,173387,0
81,CANDY PAINT,POST MALONE,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,0
82,GOODBYES,POST MALONE,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,1
83,PROM QUEEN,BEACH BUNNY,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,0
84,STILL DON'T KNOW MY NAME,LABRINTH,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,0
85,ATTENTION,CHARLIE PUTH,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,0
86,ME!,TAYLOR SWIFT,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,193000,1
87,LONDON BOY,TAYLOR SWIFT,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,190240,0
88,PSYCHO,POST MALONE,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,1
89,DANCING ON MY OWN,CALUM SCOTT,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,0
90,NATURAL,IMAGINE DRAGONS,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,1
91,PURE WATER,MUSTARD,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,0
92,WINE PON YOU,DOJA CAT,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,219000,0
93,PLUTO PROJECTOR,REX ORANGE COUNTY,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,0
94,HAVANA,CAMILA CABELLO,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,1
95,KINGSTON,FAYE WEBSTER,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,0
96,SAY SO,DOJA CAT,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,0
97,TIA TAMERA,DOJA CAT,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,0
98,WHAT A TIME,JULIA MICHAELS,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,173307,0
99,DAYLIGHT,TAYLOR SWIFT,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,293453,0
100,YOU SHOULD SEE ME IN A CROWN,BILLIE EILISH,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,0
101,NIGHTS LIKE THIS,KEHLANI,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,0
102,RULES,DOJA CAT,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,0
103,SHAMELESS,CAMILA CABELLO,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,1
104,IF WE HAVE EACH OTHER,ALEC BENJAMIN,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,0
105,REFLECTIONS,THE NEIGHBOURHOOD,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,0
106,ALMOST (SWEET MUSIC),HOZIER,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480,0
107,THE SEARCH,NF,0.789,0.789,2,-4.813,1,0.298,0.598,0.0,0.099,0.37,119.95,248053,0
108,HOLLYWOOD'S BLEEDING,POST MALONE,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,0
109,WHEN I GROW UP,NF,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,196800,0
110,OUT WEST,JACKBOYS,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,0
111,REEL IT IN,AMINÉ,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,0
112,LISTEN BEFORE I GO,BILLIE EILISH,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,0
113,STAY,POST MALONE,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427,0
114,MINE,BAZZI,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,1
115,HOLD ME WHILE YOU WAIT,LEWIS CAPALDI,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,0
116,"BREAK UP WITH YOUR GIRLFRIEND, I'M BORED",ARIANA GRANDE,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,1
117,FALSE GOD,TAYLOR SWIFT,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,200307,0
118,TAKE WHAT YOU WANT,POST MALONE,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,1
119,MARLBORO NIGHTS,LONELY GOD,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,0
120,ALWAYS REMEMBER US THIS WAY,LADY GAGA,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,0
121,WATER FOUNTAIN,ALEC BENJAMIN,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,0
122,ONE THING RIGHT,MARSHMELLO,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,181824,1
123,BODAK YELLOW,CARDI B,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,0
124,GOOD AS HELL,LIZZO,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,1
125,FINE LINE,HARRY STYLES,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,0
126,BOYFRIEND,ARIANA GRANDE,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,1
127,GOD IS A WOMAN,ARIANA GRANDE,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,1
128,LOVE LIES,KHALID,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,1
129,JULIET,CAVETOWN,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,0
130,NORMAN FUCKING ROCKWELL,LANA DEL REY,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,0
131,HAPPINESS IS A BUTTERFLY,LANA DEL REY,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,0
132,TEETH,5 SECONDS OF SUMMER,0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,204887,1
133,THRU YOUR PHONE,CARDI B,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,0
134,NO TEARS LEFT TO CRY,ARIANA GRANDE,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,1
135,CRADLES,SUB URBAN,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,209829,0
136,ROXANNE,ARIZONA ZERVAS,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,1
137,"ALL I WANT - FROM ""HIGH SCHOOL MUSICAL: THE MUSICAL: THE SERIES""",OLIVIA RODRIGO,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,0
138,LIKE THAT,DOJA CAT,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044,163173,0
139,SIMPLE,FLORIDA GEORGIA LINE,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,185200,0
140,HOW TO DISAPPEAR,LANA DEL REY,0.538,0.304,9,-11.79,1,0.0352,0.613,0.000631,0.164,0.065,78.997,228071,0
141,SEÑORITA,SHAWN MENDES,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,0
142,4EVER,CLAIRO,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,0
143,TEACHER'S PET,MELANIE MARTINEZ,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,0
144,DON'T START NOW,DUA LIPA,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,1
145,HIGHER LOVE,KYGO,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,0
146,I WANNA BE YOUR GIRLFRIEND,GIRL IN RED,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,204991,0
147,MEANT TO BE,BEBE REXHA,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,1
148,GATTI,JACKBOYS,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,0
149,BAD IDEA!,GIRL IN RED,0.513,0.807,1,-6.095,1,0.0481,0.0289,0.0548,0.246,0.419,162.026,219638,0
150,BE ALRIGHT,DEAN LEWIS,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,1
151,WISH YOU WERE GAY,BILLIE EILISH,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,0
152,PARADISE,BAZZI,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,1
153,SPORTS,BEACH BUNNY,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,0
154,DANCE MONKEY,TONES AND I,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,1
155,DESPACITO,LUIS FONSI,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,0
156,THIS CITY,SAM FISCHER,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,194853,0
157,HEAVENLY,CIGARETTES AFTER SEX,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,288595,0
158,FINESSE,DRAKE,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,0
159,HATE ME,ELLIE GOULDING,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,1
160,GONNA LOVE ME,TEYANA TAYLOR,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,0
161,EASTSIDE,BENNY BLANCO,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,1
162,HE WENT TO JARED (HARDY FEAT. MORGAN WALLEN),HIXTAPE,0.565,0.806,9,-5.11,0,0.0482,0.054,7.73e-06,0.204,0.683,140.084,213693,0
163,"TURN YOU DOWN (HARDY FEAT. MORGAN WALLEN, ZAKK WYLDE)",HIXTAPE,0.615,0.874,11,-3.375,1,0.104,0.0131,0.0,0.33,0.604,107.97,154960,0
164,2002,ANNE-MARIE,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,1
165,ALL FOR US - FROM THE HBO ORIGINAL SERIES EUPHORIA,LABRINTH,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,0
166,BE ALRIGHT,DEAN LEWIS,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,196493,1
167,OTW,KHALID,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,0
168,BITCHES BROKEN HEARTS,BILLIE EILISH,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,176472,0
169,KILL THIS LOVE,BLACKPINK,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,191050,0
170,THIS FEELING,THE CHAINSMOKERS,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,1
171,IF THE WORLD WAS ENDING,JP SAXE,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,0
172,FOREVER,LEWIS CAPALDI,0.646,0.355,1,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,210863,0
173,I THINK I'M OKAY,MACHINE GUN KELLY,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,169397,0
174,TIRED,BEABADOOBEE,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,199515,0
175,ALASKA,MAGGIE ROGERS,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,188000,0
176,JUICE,LIZZO,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,1
177,MY OH MY,CAMILA CABELLO,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,1
178,HURT YOU,THE WEEKND,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,0
179,SATURDAY SUN,VANCE JOY,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,0
180,I FEEL LIKE I'M DROWNING,TWO FEET,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,0
181,ALL THE GOOD GIRLS GO TO HELL,BILLIE EILISH,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,1
182,HOMICIDE,LOGIC,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,245387,0
183,WISH - TRIPPIE MIX,DIPLO,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874,0
184,SHOTGUN,GEORGE EZRA,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,1
185,CHERRY,HARRY STYLES,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,0
186,BOYS WILL BE BUGS,CAVETOWN,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,329050,0
187,NO LIE,SEAN PAUL,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,0
188,SEÑORITA,SHAWN MENDES,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,0
189,HEY LOVER!,WABIE,0.586,0.744,4,-10.142,1,0.0508,0.00614,0.000172,0.372,0.523,117.006,162560,0
190,PLEASE ME,CARDI B,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,1
191,HIGH SCHOOL SWEETHEARTS,MELANIE MARTINEZ,0.648,0.639,10,-6.415,0,0.123,0.453,0.0,0.283,0.44,94.033,311082,0
192,DDU-DU DDU-DU,BLACKPINK,0.668,0.828,4,-5.034,0,0.0739,0.036,0.0,0.0932,0.393,140.042,211350,0
193,CHUN-LI,NICKI MINAJ,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,0
194,SAINT-TROPEZ,POST MALONE,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,0
195,I'M JUST A KID,SIMPLE PLAN,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,0
196,TRY ME,THE WEEKND,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,0
197,WASTED TIMES,THE WEEKND,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,0
