,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
34,"JEALOUSY, JEALOUSY",OLIVIA RODRIGO,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,173160,0
35,LEAVE THE DOOR OPEN,BRUNO MARS,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,0
36,LOSE YOU TO LOVE ME,SELENA GOMEZ,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,1
37,WILLOW,TAYLOR SWIFT,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,1
38,FEARLESS (TAYLOR’S VERSION),TAYLOR SWIFT,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,241592,0
39,THE 1,TAYLOR SWIFT,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,210252,0
40,YOU BROKE ME FIRST,TATE MCRAE,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,0
41,ROMANTIC LOVER,EYEDRESS,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,0
42,YEBBA’S HEARTBREAK,DRAKE,0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,0
43,HAPPIER,OLIVIA RODRIGO,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,0
44,LEAVE BEFORE YOU LOVE ME,MARSHMELLO,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,0
45,RIGHT WHERE YOU LEFT ME - BONUS TRACK,TAYLOR SWIFT,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,245027,0
46,PEACHES,JUSTIN BIEBER,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,1
47,LEVITATING,DUA LIPA,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,1
48,ILLICIT AFFAIRS,TAYLOR SWIFT,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,190898,0
49,MANIAC,CONAN GRAY,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,1
50,WITHOUT ME,HALSEY,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,0
51,EASY ON ME,ADELE,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,1
52,POSITIONS,ARIANA GRANDE,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,1
53,BRUTAL,OLIVIA RODRIGO,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,0
54,MIRRORBALL,TAYLOR SWIFT,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,208978,0
55,LAUGH NOW CRY LATER,DRAKE,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,1
56,BEAUTIFUL MISTAKES,MAROON 5,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,1
57,HOT GIRL BUMMER,BLACKBEAR,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,188344,1
58,SMOKIN OUT THE WINDOW,BRUNO MARS,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,0
59,SAVE YOUR TEARS,THE WEEKND,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,1
60,BOSS BITCH,DOJA CAT,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,0
61,MY EX'S BEST FRIEND,MACHINE GUN KELLY,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,0
62,WAY 2 SEXY,DRAKE,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605,1
63,HAPPIER THAN EVER - EDIT,BILLIE EILISH,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,0
64,LOVE STORY (TAYLOR’S VERSION),TAYLOR SWIFT,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,235767,0
65,SOMETHING ABOUT YOU,EYEDRESS,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313,0
66,CHAMPAGNE POETRY,DRAKE,0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,336511,0
67,MEET ME AT OUR SPOT,THE ANXIETY,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,0
68,KISS ME MORE,DOJA CAT,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,1
69,I KNEW YOU WERE TROUBLE (TAYLOR'S VERSION),TAYLOR SWIFT,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,219760,0
70,EASY ON ME,ADELE,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,1
71,GIVE HEAVEN SOME HELL,HARDY,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,0
72,DON'T START NOW,DUA LIPA,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,1
73,BETTY,TAYLOR SWIFT,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,294521,0
74,THINGS A MAN OUGHTA KNOW,LAINEY WILSON,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,0
75,TYLER HERRO,JACK HARLOW,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,0
76,WE ARE NEVER EVER GETTING BACK TOGETHER (TAYLOR'S VERSION),TAYLOR SWIFT,0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147,0
77,SUNSHINE,ONEREPUBLIC,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,163855,0
78,SAVE YOUR TEARS (REMIX),THE WEEKND,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,0
79,23,CHAYCE BECKHAM,0.626,0.583,0,-7.346,0,0.0318,0.276,0.0,0.141,0.428,87.977,228145,0
80,THIS IS ME TRYING,TAYLOR SWIFT,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,195097,0
81,INVISIBLE STRING,TAYLOR SWIFT,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,0
82,ANGELS LIKE YOU,MILEY CYRUS,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,0
83,DYNAMITE,BTS,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,1
84,LET YOU DOWN,ZACH BRYAN,0.515,0.457,2,-4.786,1,0.0277,0.39,0.0,0.255,0.625,83.627,209089,0
85,LO SIENTO BB:/,TAINY,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301,0
86,22 (TAYLOR'S VERSION),TAYLOR SWIFT,0.642,0.695,7,-5.62,1,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,230960,0
87,THE LAST GREAT AMERICAN DYNASTY,TAYLOR SWIFT,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,0
88,ABCDEFU,GAYLE,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,1
89,IF THIS WAS A MOVIE (TAYLOR’S VERSION),TAYLOR SWIFT,0.472,0.701,4,-3.72,1,0.0279,0.091,0.0,0.23,0.304,147.854,237022,0
90,ENEMY,IMAGINE DRAGONS,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,0
91,RED (TAYLOR'S VERSION),TAYLOR SWIFT,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,0
92,GIRLS WANT GIRLS,DRAKE,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,0
93,SWEET BUT PSYCHO,AVA MAX,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,0
94,KINGS & QUEENS,AVA MAX,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,1
95,REVIVAL,ZACH BRYAN,0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,0
96,BODY LIKE A BACK ROAD,SAM HUNT,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,162547,0
97,34+35,ARIANA GRANDE,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,1
98,I BET YOU THINK ABOUT ME,TAYLOR SWIFT,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,285107,0
99,WHATS POPPIN,JACK HARLOW,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,1
100,FLOWER SHOPS,ERNEST,0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,214405,0
101,OH MY GOD,ADELE,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,225149,1
102,RAMEN & OJ,JOYNER LUCAS,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,218448,0
103,MONEY,LISA,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,1
104,LEVITATING,DUA LIPA,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,1
105,I WANNA BE YOUR SLAVE,MÅNESKIN,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,0
106,CLOUD 9,BEACH BUNNY,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351,0
107,HOW YOU LIKE THAT,BLACKPINK,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,0
108,AOK,TAI VERDES,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640,0
109,THE MOTTO,TIËSTO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,0
110,FREE MIND,TEMS,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,0
111,COUNTY LINE,CHASE MATTHEW,0.536,0.772,3,-6.027,0,0.0339,0.206,0.0,0.163,0.423,134.019,208209,0
112,DESESPERADOS,RAUW ALEJANDRO,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,0
113,WHERE ARE YOU NOW,LOST FREQUENCIES,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,0
114,NOTHING NEW,TAYLOR SWIFT,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,258813,0
115,PRETTY BOY,THE NEIGHBOURHOOD,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,0
116,PRAY FOR ME,THE WEEKND,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,0
117,PRISONER,MILEY CYRUS,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,1
118,‘TIS THE DAMN SEASON,TAYLOR SWIFT,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,0
119,ONE BEER,HARDY,0.516,0.745,2,-8.352,1,0.0774,0.564,0.0,0.275,0.826,186.006,173173,0
120,DEALER,LANA DEL REY,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,274293,0
121,IN YOUR EYES,THE WEEKND,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,1
122,PUT YOUR RECORDS ON,RITT MOMNEY,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,1
123,YOU'RE A FUCKING BITCH HOPE YOU KNOW THAT SHIT,ATLUS,0.79,0.66,1,-5.677,0,0.248,0.399,0.0,0.104,0.652,143.904,163156,0
124,STUCK WITH U,ARIANA GRANDE,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,1
125,HALLEY'S COMET,BILLIE EILISH,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,0
126,WHAT’S NEXT,DRAKE,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,0
127,LEMONADE,INTERNET MONEY,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,1
128,NOT YOU TOO,DRAKE,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,0
129,I HATE U,SZA,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,174000,0
130,MR. PERFECTLY FINE (TAYLOR’S VERSION) (FROM THE VAULT),TAYLOR SWIFT,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,277592,0
131,SAD GIRLZ LUV MONEY REMIX,AMAARAE,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,204764,0
132,ONE RIGHT NOW,POST MALONE,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,1
133,SOLID,YOUNG STONER LIFE,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,0
134,THAT WAY,TATE MCRAE,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,0
135,NOVEMBER AIR,ZACH BRYAN,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,243709,0
136,MIDNIGHT SKY,MILEY CYRUS,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,1
137,MOTLEY CREW,POST MALONE,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,1
138,OVERWHELMED (RYAN MACK REMIX),RYAN MACK,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240,0
139,VOLVÍ,AVENTURA,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,0
140,EYES OPEN (TAYLOR'S VERSION),TAYLOR SWIFT,0.566,0.773,7,-6.976,1,0.0356,0.000818,0.00103,0.184,0.256,137.048,243264,0
141,THE VERY FIRST NIGHT (TAYLOR'S VERSION) (FROM THE VAULT),TAYLOR SWIFT,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,200280,0
142,TSU,DRAKE,0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756,0
143,PAYPHONE,MAROON 5,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,0
144,MARJORIE,TAYLOR SWIFT,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,257773,0
145,ALL TOO WELL (TAYLOR'S VERSION),TAYLOR SWIFT,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,0
146,WHATS POPPIN,JACK HARLOW,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,1
147,GOD’S MENU,STRAY KIDS,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,167922,0
148,AMOEBA,CLAIRO,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,228922,0
149,SOMEBODY LIKE THAT,TENILLE ARTS,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,198209,0
150,MESSAGE IN A BOTTLE (TAYLOR'S VERSION) (FROM THE VAULT),TAYLOR SWIFT,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,225960,1
151,MOTIVE,ARIANA GRANDE,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,167990,0
152,STARGAZING,THE NEIGHBOURHOOD,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,0
153,MR. PERFECTLY FINE (TAYLOR’S VERSION) (FROM THE VAULT),TAYLOR SWIFT,0.661,0.819,11,-6.269,0,0.0519,0.167,0.0,0.0647,0.724,135.937,277592,0
154,YOU SHOULD BE SAD,HALSEY,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,1
155,HIGHER,TEMS,0.609,0.581,2,-10.854,1,0.277,0.509,0.0,0.283,0.528,102.964,196204,0
156,NEVER COMIN' HOME,BAILEY ZIMMERMAN,0.556,0.59,10,-6.846,1,0.029,0.25,0.0,0.109,0.573,143.972,194271,0
157,HIT DIFFERENT,SZA,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,0
158,POV,ARIANA GRANDE,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,1
159,RÄT,PENELOPE SCOTT,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,0
160,23,SAM HUNT,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,0
161,DICKED DOWN IN DALLAS,TREY LEWIS,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,201350,0
162,DRUNK-DAZED,ENHYPEN,0.599,0.869,5,-5.174,0,0.0618,0.000707,0.0,0.0911,0.453,132.889,193260,0
163,TODO DE TI,RAUW ALEJANDRO,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,199604,0
164,RAIN ON ME,LADY GAGA,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,1
165,DIRTY LOOKS,LAINEY WILSON,0.562,0.64,2,-5.047,1,0.0254,0.242,0.0,0.111,0.654,139.931,194667,0
166,COULD HAVE BEEN ME,HALSEY,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,148732,0
167,TEQUILA SHOTS,KID CUDI,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,0
168,TRAVELING MAN,ZACH BRYAN,0.387,0.404,7,-6.381,1,0.0319,0.462,0.0,0.0799,0.285,168.289,197211,0
169,BREAK MY HEART,DUA LIPA,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,1
170,INTENTIONS,JUSTIN BIEBER,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867,1
171,MOONWALKING IN CALABASAS,DDG,0.925,0.322,11,-9.8,0,0.112,0.103,0.0,0.137,0.712,129.957,170233,0
172,RECKLESS,MADISON BEER,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,203385,1
173,MONSTERS,ALL TIME LOW,0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532,174068,1
174,WOLVES,BIG SEAN,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,0
175,MICHELLE,SIR CHLOE,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,0
176,GOLD RUSH,TAYLOR SWIFT,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,185320,0
177,HOPE UR OK,OLIVIA RODRIGO,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,0
178,BILLIE BOSSA NOVA,BILLIE EILISH,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,196731,0
179,FOREVER & ALWAYS (TAYLOR’S VERSION),TAYLOR SWIFT,0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,225328,0
180,I WANNA SEE SOME ASS,JACK HARLOW,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,0
181,KYOTO,PHOEBE BRIDGERS,0.6,0.749,11,-6.889,1,0.0419,0.0467,0.295,0.0915,0.485,131.024,184524,0
182,WHEN I’M GONE,ALESSO,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,161267,0
183,I KNOW THE END,PHOEBE BRIDGERS,0.323,0.323,1,-10.268,1,0.0351,0.33,0.0229,0.233,0.256,111.826,344693,0
184,MY UNIVERSE,COLDPLAY,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,0
185,WHY,DOMINIC FIKE,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,139907,0
186,LOOM,ZACH BRYAN,0.614,0.218,3,-15.13,1,0.0652,0.85,0.00022,0.337,0.521,114.349,163531,0
187,EVERYTHING HAS CHANGED,TAYLOR SWIFT,0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,245427,0
188,CARDIGAN,TAYLOR SWIFT,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,239560,1
189,FORGET ME TOO,MACHINE GUN KELLY,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,0
190,PEOPLE YOU KNOW,SELENA GOMEZ,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,194900,0
191,DO IT TO IT,ACRAZE,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,1
