,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
18,CAN'T HOLD US,MACKLEMORE & RYAN LEWIS,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432,0
19,FROM TIME,DRAKE,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,322160,1
20,I DON'T LIKE,CHIEF KEEF,0.742,0.844,2,-4.622,1,0.0479,0.000634,0.0,0.0659,0.416,131.986,293840,1
21,WILD ONES,FLO RIDA,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,1
22,HATE BEIN' SOBER,CHIEF KEEF,0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,280173,0
23,"BITCH, DON’T KILL MY VIBE",KENDRICK LAMAR,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,0
24,MERCY,KANYE WEST,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,329320,1
25,BACKSEAT FREESTYLE,KENDRICK LAMAR,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,212653,1
26,ROSEMARY,DEFTONES,0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,413347,0
27,BLACK SKINHEAD,KANYE WEST,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,188013,1
28,M.A.A.D CITY,KENDRICK LAMAR,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,1
29,III. URN,CHILDISH GAMBINO,0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,73387,0
30,THE MONSTER,EMINEM,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,1
31,RAP GOD,EMINEM,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,363521,1
32,RACK CITY,TYGA,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,203200,1
33,COCOA BUTTER KISSES,CHANCE THE RAPPER,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,0
34,IV. SWEATPANTS,CHILDISH GAMBINO,0.712,0.463,1,-9.33,0,0.143,0.152,0.0,0.642,0.593,80.029,180675,0
35,M.A.A.D CITY,KENDRICK LAMAR,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,1
36,THRIFT SHOP,MACKLEMORE & RYAN LEWIS,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,0
37,STARTED FROM THE BOTTOM,DRAKE,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,174133,1
38,0 TO 100 / THE CATCH UP,DRAKE,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,0
39,WHISTLE,FLO RIDA,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,1
40,ALL ME,DRAKE,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,1
41,THINKING WITH MY DICK,KEVIN GATES,0.77,0.699,0,-6.59,1,0.199,0.0596,1.65e-05,0.17,0.696,81.003,165315,0
42,JUST WHAT I AM,KID CUDI,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,228027,1
43,CROOKED SMILE,J. COLE,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,278573,1
44,GOOD FEELING,FLO RIDA,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,1
45,WORK REMIX,A$AP FERG,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,0
46,FASHION KILLA,A$AP ROCKY,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,236280,0
47,BLURRED LINES,ROBIN THICKE,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,0
48,PURSUIT OF HAPPINESS - EXTENDED STEVE AOKI REMIX,KID CUDI,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,0
49,RICH AS FUCK,LIL WAYNE,0.617,0.588,1,-6.302,1,0.464,0.0369,0.0,0.514,0.878,132.164,223173,0
50,HEADBAND,B.O.B,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,1
51,RIGHTEOUS MINDS,JOEY BADA$$,0.809,0.638,8,-5.646,0,0.28,0.262,0.0,0.453,0.608,94.893,224043,0
52,WUS GOOD / CURIOUS,PARTYNEXTDOOR,0.343,0.536,11,-8.215,1,0.0805,0.0737,0.000129,0.225,0.456,82.836,212880,0
53,MONEY TREES,KENDRICK LAMAR,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,0
54,AYY LADIES,TRAVIS PORTER,0.905,0.782,10,-3.604,0,0.164,0.096,0.0,0.0623,0.798,96.055,211293,1
55,"SING ABOUT ME, I'M DYING OF THIRST",KENDRICK LAMAR,0.654,0.753,11,-7.556,0,0.395,0.303,8.08e-05,0.13,0.371,110.722,723573,0
56,BURN IT DOWN,LINKIN PARK,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,230253,0
57,HOLY GRAIL,JAY-Z,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413,0
58,SURVIVAL TACTICS,JOEY BADA$$,0.53,0.843,1,-2.271,1,0.39,0.428,0.0,0.164,0.919,199.946,202785,0
59,COME THRU,DRAKE,0.558,0.468,3,-5.812,1,0.173,0.159,0.0,0.586,0.405,81.977,236360,1
60,FORBIDDEN FRUIT,J. COLE,0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,268667,0
61,LVL,A$AP ROCKY,0.597,0.427,5,-6.764,0,0.0536,0.18,1.33e-05,0.121,0.0997,120.085,220133,0
62,THE RECIPE - BONUS TRACK,KENDRICK LAMAR,0.759,0.782,11,-6.975,0,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,0
63,"III. TELEGRAPH AVE. (""OAKLAND"" BY LLOYD)",CHILDISH GAMBINO,0.489,0.694,5,-9.586,0,0.246,0.156,0.0289,0.145,0.579,130.021,210673,0
64,FAVORITE SONG,CHANCE THE RAPPER,0.725,0.601,1,-9.03,1,0.377,0.0321,0.0,0.0504,0.811,155.918,185062,0
65,POUND CAKE / PARIS MORTON MUSIC 2,DRAKE,0.52,0.761,2,-6.75,1,0.536,0.139,1.13e-05,0.114,0.264,164.083,432853,1
66,ON SIGHT,KANYE WEST,0.605,0.469,9,-3.182,0,0.327,0.487,0.0,0.28,0.515,101.601,156480,0
67,ENTOMBED,DEFTONES,0.399,0.753,10,-3.882,1,0.0375,0.00593,0.128,0.366,0.167,130.055,299240,0
68,23,MIKE WILL MADE-IT,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,1
69,ALL THE TIME,JEREMIH,0.675,0.44,9,-9.298,0,0.349,0.545,6.24e-06,0.197,0.0338,109.823,264200,0
70,LAND OF THE SNAKES,J. COLE,0.774,0.729,2,-7.806,1,0.293,0.228,0.0,0.257,0.475,104.009,254453,0
71,BATTLE SCARS,LUPE FIASCO,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,250320,1
72,COLOSSUS,"TYLER, THE CREATOR",0.442,0.6,2,-9.087,1,0.357,0.267,0.0,0.31,0.725,82.462,213320,0
73,CLIQUE,KANYE WEST,0.66,0.539,9,-5.947,0,0.324,0.0534,0.0,0.222,0.307,109.318,293613,1
74,SAVE THAT SHIT,CHIEF KEEF,0.545,0.826,1,-4.651,1,0.0491,0.138,0.0,0.338,0.487,140.02,213238,0
75,COURTESY CALL,THOUSAND FOOT KRUTCH,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898,0
76,SHABBA,A$AP FERG,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,275867,0
77,NO WORRIES,LIL WAYNE,0.831,0.616,5,-5.611,1,0.153,0.0947,0.0,0.11,0.817,128.012,222867,1
78,STAY SCHEMIN,RICK ROSS,0.541,0.734,7,-4.232,0,0.166,0.0621,0.0,0.12,0.321,162.304,267720,1
79,NO LIE,2 CHAINZ,0.634,0.665,6,-5.984,0,0.176,0.0172,0.0,0.365,0.611,131.108,237827,1
80,"BITCH, DON’T KILL MY VIBE - REMIX",KENDRICK LAMAR,0.631,0.791,1,-5.776,1,0.227,0.0545,0.0,0.226,0.123,133.672,278800,0
81,BANDZ A MAKE HER DANCE,JUICY J,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,278827,1
82,I. THE WORST GUYS,CHILDISH GAMBINO,0.589,0.639,5,-7.558,0,0.111,0.0565,0.0,0.0623,0.346,97.077,219740,0
83,GANGNAM STYLE (강남스타일),PSY,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,0
84,HANDS ON THE WHEEL,SCHOOLBOY Q,0.65,0.859,1,-4.54,0,0.0957,0.021,0.0,0.0986,0.169,127.828,197800,0
85,GINSENG STRIP 2002,YUNG LEAN,0.601,0.712,1,-9.433,1,0.0436,0.0848,0.0,0.461,0.389,114.97,154000,0
86,BLOOD ON THE LEAVES,KANYE WEST,0.397,0.69,2,-4.108,0,0.195,0.395,0.0,0.101,0.36,172.073,359800,1
87,BAD,WALE,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,238827,1
88,I LUV THIS SHIT,AUGUST ALSINA,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,267920,0
89,I CRY,FLO RIDA,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,1
90,FASHIONABLY LATE,FALLING IN REVERSE,0.675,0.97,8,-2.164,1,0.0613,0.00777,0.0,0.331,0.568,106.973,213371,0
91,POP THAT,FRENCH MONTANA,0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,303533,1
92,SO GOOD,B.O.B,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,213253,1
93,SATELLITES,KEVIN GATES,0.711,0.887,10,-3.887,0,0.128,0.0453,0.0,0.164,0.77,140.02,221220,0
94,GOLDIE,A$AP ROCKY,0.697,0.849,10,-4.953,0,0.248,0.228,4.52e-05,0.493,0.734,81.956,192067,0
95,"HOLD ON, WE'RE GOING HOME",DRAKE,0.776,0.413,6,-7.438,0,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,227880,0
96,TOO MUCH,DRAKE,0.681,0.569,6,-5.859,1,0.546,0.173,0.0,0.18,0.147,140.532,261853,1
97,ALL NIGHT LONGER,SAMMY ADAMS,0.712,0.649,1,-4.753,1,0.063,0.000652,0.0,0.0683,0.616,127.028,177093,0
98,BUGATTI,ACE HOOD,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,269267,1
99,HIGH SCHOOL,NICKI MINAJ,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817,218747,1
100,THRIFT SHOP,MACKLEMORE & RYAN LEWIS,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,0
101,RICH NIGGAZ,J. COLE,0.586,0.717,8,-8.546,0,0.196,0.472,0.00239,0.104,0.306,125.014,276093,0
102,ANOTHER WAY OUT,HOLLYWOOD UNDEAD,0.563,0.946,9,-5.72,1,0.0548,0.000108,0.00512,0.118,0.652,149.966,167667,0
103,WILD FOR THE NIGHT,A$AP ROCKY,0.757,0.848,2,-4.234,1,0.335,0.0481,0.0,0.121,0.686,139.995,212640,1
104,CASTLE OF GLASS,LINKIN PARK,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,205400,0
105,VA VA VOOM,NICKI MINAJ,0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,183560,0
106,NOSETALGIA,PUSHA T,0.529,0.78,5,-3.932,1,0.326,0.0255,0.0,0.14,0.711,80.018,216067,0
107,NEW SLAVES,KANYE WEST,0.506,0.59,1,-4.322,1,0.076,0.165,1.09e-05,0.096,0.359,141.099,256093,1
108,SUNDAY,EARL SWEATSHIRT,0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800,0
109,"AIN'T NO WAY AROUND IT REMIX FEAT. FUTURE, BIG BOI & YOUNG JEEZY",DJ DRAMA,0.508,0.528,1,-9.456,0,0.0741,0.00553,0.0,0.291,0.0969,130.924,278473,0
110,HOLD MY LIQUOR,KANYE WEST,0.497,0.322,8,-10.358,1,0.0333,0.0194,7.72e-06,0.115,0.04,106.976,326947,0
111,I'M DIFFERENT,2 CHAINZ,0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524,207040,1
112,PARTYISNTOVER/CAMPFIRE/BIMMER,"TYLER, THE CREATOR",0.443,0.576,1,-8.695,0,0.201,0.0709,0.0197,0.41,0.127,151.835,438493,0
113,OBJECTS IN THE MIRROR,MAC MILLER,0.645,0.658,1,-6.625,1,0.0532,0.623,2.02e-05,0.107,0.19,77.021,259144,0
114,WHITE WALLS,MACKLEMORE & RYAN LEWIS,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,220319,0
115,BRING IT BACK,TRAVIS PORTER,0.944,0.76,11,-4.355,0,0.0851,0.116,0.0,0.113,0.545,98.001,217907,0
116,SPARKS WILL FLY,J. COLE,0.502,0.821,1,-6.904,0,0.23,0.0674,0.0,0.15,0.683,122.835,252053,0
117,1TRAIN,A$AP ROCKY,0.489,0.878,2,-3.36,1,0.368,0.351,0.0,0.698,0.775,81.497,372173,0
118,"WORK HARD, PLAY HARD",WIZ KHALIFA,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,219027,1
119,TAMALE,"TYLER, THE CREATOR",0.742,0.93,11,-7.207,1,0.0977,0.0557,0.000242,0.272,0.967,129.986,166347,0
120,WORST BEHAVIOR,DRAKE,0.78,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944,270187,1
121,FROM TIME,DRAKE,0.738,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.378,322160,1
122,FURTHEST THING,DRAKE,0.484,0.78,9,-5.264,0,0.135,0.147,0.0,0.0572,0.271,137.105,267373,1
123,R - CALI,A$AP ROCKY,0.714,0.764,4,-6.212,0,0.354,0.0104,0.0,0.564,0.517,74.986,139707,0
124,BAND PLAYS ON,LIL WYTE,0.802,0.794,11,-5.054,0,0.196,0.00282,0.0,0.0927,0.633,152.571,221053,0
125,48,"TYLER, THE CREATOR",0.558,0.887,1,-8.083,1,0.265,0.132,0.0,0.89,0.537,119.91,247293,0
126,THE ART OF PEER PRESSURE,KENDRICK LAMAR,0.555,0.611,10,-9.216,0,0.356,0.286,0.00106,0.273,0.411,94.939,324533,0
127,SWITCH LANES,RITTZ,0.717,0.604,6,-6.602,1,0.109,0.116,9.68e-06,0.132,0.749,67.029,204270,0
128,REMEMBER YOU,WIZ KHALIFA,0.726,0.775,2,-4.174,1,0.269,0.217,0.0,0.212,0.777,127.943,289600,1
129,BERZERK,EMINEM,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,238746,1
130,PAPER CHASERS,KEVIN GATES,0.464,0.9,2,-3.512,1,0.349,0.494,0.0,0.206,0.677,141.271,188600,0
131,WELCOME TO THE PARTY,PARTYNEXTDOOR,0.637,0.543,6,-6.158,0,0.0542,0.0541,3.54e-05,0.0986,0.169,143.134,114160,0
132,ALI BOMAYE,THE GAME,0.381,0.69,10,-5.312,0,0.455,0.0209,0.0,0.438,0.223,78.239,372707,0
133,WAVES,JOEY BADA$$,0.733,0.912,8,-3.239,0,0.223,0.223,0.0,0.206,0.888,89.947,211631,0
134,FADED,TYGA,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,206667,1
135,TBH,PARTYNEXTDOOR,0.543,0.681,1,-7.876,0,0.0477,0.159,1.49e-06,0.298,0.154,124.926,123080,0
136,TURN ON THE LIGHTS,FUTURE,0.596,0.574,6,-9.373,0,0.212,0.0409,0.0,0.147,0.439,131.075,248360,1
137,CASHIN' OUT,CA$H OUT,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,1
138,MEDICATED,WIZ KHALIFA,0.752,0.888,1,-3.852,1,0.0362,0.0113,0.0,0.39,0.958,135.991,331013,0
139,THOUGHTS FROM A BALCONY,MAC MILLER,0.48,0.64,6,-6.153,1,0.323,0.158,0.0,0.109,0.475,87.327,185779,0
140,LOUD,MAC MILLER,0.635,0.866,1,-4.315,1,0.0402,0.00411,1.08e-05,0.391,0.254,140.013,170861,0
141,CHUM,EARL SWEATSHIRT,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773,0
142,FLOATS MY BOAT,AER,0.87,0.718,2,-5.436,0,0.176,0.0278,0.0,0.0328,0.682,85.01,206160,0
143,SCREAM,USHER,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,0
144,WAR OF CHANGE,THOUSAND FOOT KRUTCH,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,231665,0
145,BAD GIRLS CLUB,FALLING IN REVERSE,0.533,0.924,2,-2.697,1,0.154,0.0139,0.0,0.487,0.756,174.002,221730,0
146,GOOD KID,KENDRICK LAMAR,0.451,0.831,5,-8.641,0,0.307,0.0623,0.0,0.185,0.41,176.162,214120,0
147,WU-TANG FOREVER,DRAKE,0.836,0.427,8,-8.516,0,0.27,0.0474,0.0,0.101,0.368,99.912,217680,1
148,NOW OR NEVER - BONUS TRACK,KENDRICK LAMAR,0.528,0.708,7,-5.879,0,0.207,0.264,0.0,0.308,0.781,97.8,256013,0
149,F*CKWITHMEYOUKNOWIGOTIT,JAY-Z,0.611,0.464,10,-8.068,0,0.294,0.0171,0.214,0.0794,0.274,127.766,243413,0
150,SWERVE CITY,DEFTONES,0.457,0.964,10,-2.963,1,0.0656,0.0001,0.00811,0.67,0.372,111.972,164987,0
151,HELL & BACK,KID INK,0.597,0.545,8,-6.956,1,0.102,0.339,0.0,0.107,0.344,134.043,250558,0
152,STRANGE CLOUDS,B.O.B,0.531,0.665,8,-6.672,0,0.286,0.0607,0.0,0.131,0.8,73.726,226293,1
153,POINT IN MY LIFE,GUCCI MANE,0.713,0.61,7,-6.215,1,0.0307,0.0449,0.0,0.169,0.427,128.032,210653,0
154,FIGHT THE FEELING,MAC MILLER,0.569,0.881,11,-5.873,0,0.365,0.111,0.0,0.655,0.811,148.067,301769,0
155,MERCY.1,KANYE WEST,0.556,0.644,6,-5.805,0,0.402,0.0558,2.32e-05,0.35,0.499,140.009,326347,0
156,PSYCHEDELIC FUNK,CHRIS TRAVIS,0.715,0.15,1,-19.831,1,0.147,0.0452,0.0,0.137,0.118,120.047,207979,0
157,DOMO23,"TYLER, THE CREATOR",0.727,0.565,1,-5.564,0,0.356,0.167,0.0,0.262,0.597,133.094,158760,0
158,WHITE WALLS,MACKLEMORE & RYAN LEWIS,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,220319,0
159,WE OWN IT (FAST & FURIOUS),2 CHAINZ,0.554,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.966,227893,1
160,GO GET IT,T.I.,0.366,0.667,1,-5.683,1,0.246,0.00212,0.0,0.398,0.51,76.627,217520,1
161,MOLASSES,EARL SWEATSHIRT,0.503,0.755,1,-4.811,1,0.265,0.0307,0.0,0.266,0.807,79.422,136440,0
162,AWKWARD,"TYLER, THE CREATOR",0.472,0.777,8,-8.666,1,0.294,0.225,0.0283,0.195,0.673,153.78,227467,0
163,WE OWN IT (FAST & FURIOUS),2 CHAINZ,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907,1
164,CLIMAX,USHER,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,232907,0
165,NO INTERRUPTION,HOODIE ALLEN,0.497,0.706,1,-6.455,1,0.0667,0.227,0.0,0.224,0.55,103.0,215241,0
166,PMW (ALL I REALLY NEED),A$AP ROCKY,0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,234773,0
167,HATE BEIN' SOBER,CHIEF KEEF,0.819,0.468,8,-7.156,1,0.0465,0.00414,0.0,0.132,0.302,132.011,280187,0
168,RUSTY,"TYLER, THE CREATOR",0.503,0.677,11,-5.647,1,0.248,0.00529,0.00024,0.396,0.364,81.28,309693,0
169,TONGUES & TEETH,THE CRANE WIVES,0.618,0.857,0,-6.708,1,0.0588,0.1,0.000282,0.137,0.521,125.906,221013,0
170,WOLF,"TYLER, THE CREATOR",0.426,0.303,1,-11.52,0,0.0787,0.316,0.00795,0.411,0.383,139.042,109893,0
171,ACID RAIN,CHANCE THE RAPPER,0.727,0.527,9,-7.111,1,0.252,0.218,0.000228,0.113,0.102,84.471,216313,0
172,TYPE OF WAY,RICH HOMIE QUAN,0.854,0.75,6,-5.273,0,0.29,0.0606,0.0,0.0968,0.814,134.919,256000,1
173,LOST IN THE ECHO,LINKIN PARK,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,205120,0
174,SMILING FACES,KEVIN GATES,0.761,0.799,0,-3.69,1,0.0611,0.0498,0.0,0.122,0.319,145.138,146049,0
175,LAUGHIN' TO THE BANK,CHIEF KEEF,0.728,0.836,11,-6.577,0,0.266,0.0537,0.0,0.442,0.529,129.932,227120,0
176,MAQUIAVÉLICO,CANSERBERO,0.554,0.868,11,-5.386,1,0.116,0.544,0.0,0.142,0.402,92.907,284709,0
177,DON'T LIKE.1,KANYE WEST,0.656,0.612,6,-5.415,0,0.225,0.0094,0.0,0.146,0.626,132.072,283653,0
178,THE LANGUAGE,DRAKE,0.831,0.651,1,-8.363,1,0.437,0.0125,0.0,0.0809,0.502,120.065,224013,1
179,REAL,KENDRICK LAMAR,0.652,0.458,1,-12.272,1,0.194,0.0282,0.0,0.664,0.174,100.046,443413,0
180,THRIFT SHOP,MACKLEMORE & RYAN LEWIS,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,235613,0
181,DICED PINEAPPLES,RICK ROSS,0.511,0.735,2,-6.026,1,0.239,0.352,0.0,0.196,0.379,110.965,276160,1
182,GHETTO SYMPHONY,A$AP ROCKY,0.49,0.921,6,-3.373,1,0.437,0.288,0.0,0.482,0.497,150.514,237733,0
183,U.O.E.N.O.,ROCKO,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,260276,1
184,ES ÉPICO,CANSERBERO,0.665,0.816,0,-6.753,1,0.266,0.448,0.0,0.297,0.745,93.37,361979,0
185,LONG LIVE A$AP,A$AP ROCKY,0.726,0.824,7,-5.011,0,0.345,0.584,1.14e-06,0.113,0.382,130.118,289587,1
186,I. PINK TOES,CHILDISH GAMBINO,0.472,0.619,7,-9.512,1,0.0717,0.0592,0.00019,0.575,0.353,80.242,207067,0
187,STAYIN TRUE,CHRIS TRAVIS,0.54,0.208,2,-19.052,1,0.305,0.0893,0.00455,0.17,0.0779,139.285,250977,0
188,JAMBA,"TYLER, THE CREATOR",0.722,0.488,8,-7.547,1,0.398,0.0404,3.45e-06,0.322,0.661,80.093,212493,0
189,TURN UP THE MUSIC,CHRIS BROWN,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,0
190,ROMANTIC DREAMS,DEFTONES,0.152,0.959,6,-4.143,0,0.151,1.49e-05,4.83e-05,0.654,0.27,78.875,278107,0
191,EARTH,MAC MILLER,0.763,0.483,1,-8.251,1,0.118,0.111,1.29e-06,0.0996,0.641,84.011,256773,0
192,SURVIVAL,EMINEM,0.459,0.899,2,-2.978,1,0.21,0.0038,0.0,0.126,0.437,176.384,272417,1
193,WILD BOY,MACHINE GUN KELLY,0.801,0.682,10,-4.676,0,0.0498,0.0292,0.0,0.226,0.484,140.061,231373,0
194,MY MOMENT,DJ DRAMA,0.456,0.76,1,-3.015,0,0.0988,0.0337,0.0,0.228,0.189,148.063,198920,1
195,ALL GOLD EVERYTHING,TRINIDAD JAMES,0.516,0.755,0,-8.868,0,0.351,0.0258,0.0,0.329,0.633,99.764,187907,1
