,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
65,TRADEMARK USA,BABY KEEM,0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671,0
66,NEVADA,YOUNGBOY NEVER BROKE AGAIN,0.777,0.59,0,-8.741,0,0.286,0.397,0.0,0.169,0.238,147.978,155738,1
67,P R I D E . I S . T H E . D E V I L,J. COLE,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,218210,0
68,GËT BUSY,YEAT,0.66,0.58,10,-9.921,0,0.0393,0.0372,0.0,0.116,0.115,139.902,157780,0
69,WHATS POPPIN,JACK HARLOW,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,1
70,WE PAID,LIL BABY,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,1
71,STAY HIGH,JUICE WRLD,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685,1
72,BLUE WORLD,MAC MILLER,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,1
73,SILLY WATCH,LIL UZI VERT,0.903,0.535,8,-6.238,1,0.286,0.0298,0.0,0.0851,0.157,130.117,195692,1
74,STREET RUNNER,ROD WAVE,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,252021,1
75,OPP STOPPA,YBN NAHMIR,0.821,0.304,0,-6.576,1,0.114,0.0175,0.0,0.118,0.217,78.089,65046,1
76,RAMEN & OJ,JOYNER LUCAS,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,218448,1
77,YOUR FAVORITE DRESS,LIL PEEP,0.494,0.628,7,-7.615,1,0.0541,0.0814,0.0,0.111,0.101,129.966,177387,0
78,MISS THE RAGE,TRIPPIE REDD,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,1
79,RIOT,XXXTENTACION,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,0
80,RIGHTEOUS,JUICE WRLD,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181,1
81,HATE THE OTHER SIDE,JUICE WRLD,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,1
82,RAGS2RICHES 2,ROD WAVE,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,0
83,GOSHA,$NOT,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,120000,0
84,ME AND MY GUITAR,A BOOGIE WIT DA HOODIE,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,1
85,HELLO,POP SMOKE,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534,1
86,LOST SOULS,BABY KEEM,0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728,0
87,SORROWS,BRYSON TILLER,0.633,0.793,5,-6.847,0,0.182,0.148,0.0,0.867,0.761,109.093,193702,0
88,ONE RIGHT NOW,POST MALONE,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,0
89,CARDIGAN,DON TOLIVER,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,0
90,PRAISE GOD,KANYE WEST,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653,1
91,I KNOW,POLO G,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,176575,0
92,PTSD,G HERBO,0.883,0.808,1,-3.158,0,0.182,0.0313,0.0,0.207,0.806,119.01,232065,1
93,MR. RIGHT NOW,21 SAVAGE,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,1
94,NEW TANK,PLAYBOI CARTI,0.819,0.638,10,-4.831,0,0.226,0.031,0.000116,0.152,0.167,150.993,89741,0
95,WHAT’S NEXT,DRAKE,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,0
96,MOTLEY CREW,POST MALONE,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,1
97,INVINCIBLE,POP SMOKE,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,0
98,GOT IT ON ME,POP SMOKE,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,1
99,MYRON,LIL UZI VERT,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,1
100,NOT YOU TOO,DRAKE,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,0
101,ROCKSTAR,DABABY,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,1
102,MISS THE RAGE,TRIPPIE REDD,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,236883,1
103,ME OR SUM,NARDO WICK,0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,225533,1
104,WITCHBLADES,LIL PEEP,0.634,0.54,8,-7.002,1,0.0777,0.0223,0.0,0.302,0.543,143.968,149360,0
105,DËSERVE IT,YEAT,0.707,0.6,8,-9.341,1,0.219,0.0786,0.0,0.325,0.598,75.944,110602,0
106,BLUEBERRY FAYGO,LIL MOSEY,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,1
107,STOP BREATHING,PLAYBOI CARTI,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,0
108,NO FRIENDS IN THE INDUSTRY,DRAKE,0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.629,0.171,83.737,204347,1
109,HOMECOMING,LIL UZI VERT,0.929,0.563,9,-7.428,1,0.49,0.000592,0.0,0.244,0.353,129.957,213885,1
110,MOOD SWINGS,POP SMOKE,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,1
111,E-ER,DJ SCHEME,0.952,0.29,8,-11.459,1,0.428,0.074,0.0,0.107,0.394,130.083,163385,0
112,STAY WITH ME,1NONLY,0.684,0.844,9,-7.649,1,0.335,0.302,0.0,0.374,0.335,126.677,141505,0
113,TURBAN,YEAT,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153,155742,0
114,TSU,DRAKE,0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756,1
115,BLOOD ON MY JEANS,JUICE WRLD,0.868,0.55,6,-6.417,1,0.226,0.183,0.0,0.109,0.464,117.943,154767,1
116,UGLIEST,$UICIDEBOY$,0.752,0.55,5,-7.166,0,0.362,0.172,0.0148,0.14,0.405,174.073,178131,0
117,DOLLAZ ON MY HEAD,GUNNA,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,1
118,GO CRAZY,CHRIS BROWN,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,0
119,TOMBSTONE,ROD WAVE,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,1
120,HELLCATS & TRACKHAWKS,ONLY THE FAMILY,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,0
121,WHATS POPPIN,JACK HARLOW,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,1
122,SUICIDAL (REMIX),YNW MELLY,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,225857,0
123,LAVENDER SUNFLOWER,TORY LANEZ,0.607,0.735,4,-6.065,0,0.095,0.253,0.0,0.11,0.964,88.894,151967,0
124,GOOD NEWS,MAC MILLER,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,1
125,VENT,BABY KEEM,0.896,0.377,9,-5.502,1,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573,0
126,LIFE IS GOOD,FUTURE,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,1
127,2HRS,TOBI LOU,0.844,0.424,2,-8.365,1,0.0836,0.362,0.00108,0.589,0.434,111.226,64723,0
128,MEGAN'S PIANO,MEGAN THEE STALLION,0.953,0.621,11,-7.565,1,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430,0
129,THE SCOTTS,THE SCOTTS,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,1
130,EMOTIONALLY SCARRED,LIL BABY,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,1
131,BAD MAN (SMOOTH CRIMINAL),POLO G,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,1
132,GIRL OF MY DREAMS,ROD WAVE,0.637,0.562,4,-7.348,0,0.0694,0.488,0.0,0.114,0.352,75.041,159733,1
133,I HATE U,SZA,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,174000,0
134,SAVE ME,JELLY ROLL,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,0
135,LEMONADE,INTERNET MONEY,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,1
136,WOLVES,BIG SEAN,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,1
137,OPP STOPPA,YBN NAHMIR,0.829,0.343,0,-4.962,1,0.0982,0.00718,0.0,0.172,0.309,78.061,135418,1
138,A M A R I,J. COLE,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,148421,0
139,DEAD MAN WALKING,BRENT FAIYAZ,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,0
140,SOLID,YOUNG STONER LIFE,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,0
141,BAD BOY,JUICE WRLD,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,157355,1
142,MAD BOUT THAT,YEAT,0.601,0.537,2,-9.143,1,0.115,0.0339,0.0,0.137,0.228,140.221,130201,0
143,YESSIRSKIII,LIL UZI VERT,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007,219340,1
144,TEQUILA SHOTS,KID CUDI,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,1
145,OFF THA LOT,YEAT,0.713,0.521,9,-6.696,1,0.16,0.00975,0.0,0.205,0.229,139.787,123507,0
146,WHO WANT SMOKE??,NARDO WICK,0.748,0.713,6,-6.399,1,0.355,0.00496,0.0,0.245,0.482,75.591,279573,1
147,OUT OF LOVE,LIL TECCA,0.732,0.636,7,-6.162,0,0.0497,0.0847,0.0,0.241,0.358,138.061,153627,0
148,TIME TODAY,MONEYBAGG YO,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,1
149,BY THE SWORD,IAMJAKEHILL,0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,0
150,ONNA COME UP,LIL EAZZYY,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,0
151,LETTER FROM HOUSTON,ROD WAVE,0.679,0.574,11,-10.431,0,0.0651,0.138,0.0,0.266,0.75,156.036,173893,1
152,HEARTLESS,POLO G,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,204000,0
153,SUM 2 PROVE,LIL BABY,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,1
154,DRANKIN N SMOKIN,FUTURE,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,1
155,FALLING,TREVOR DANIEL,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,1
156,RICH MF,TRIPPIE REDD,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,1
157,I WANNA SEE SOME ASS,JACK HARLOW,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,0
158,GRACE,LIL BABY,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,1
159,AVALON,$UICIDEBOY$,0.877,0.6,2,-4.577,1,0.0813,0.021,5.38e-05,0.244,0.176,149.996,140859,0
160,BASKETBALL DREAMS (INTRO),SLEEPY HALLOW,0.587,0.282,6,-11.902,0,0.308,0.947,0.0,0.11,0.53,188.37,91924,0
161,WICKED FREESTYLE,NARDO WICK,0.661,0.511,10,-9.561,0,0.304,0.00277,0.0,0.608,0.4,149.046,167627,0
162,THAT JUST ISN'T EMPIRICALLY POSSIBLE,$UICIDEBOY$,0.76,0.875,7,-3.576,0,0.279,0.0965,0.0,0.177,0.477,124.061,123902,0
163,I CAN SEE CLEARLY,LIL DARKIE,0.705,0.619,8,-6.208,1,0.0493,0.206,0.000986,0.139,0.39,93.031,193548,0
164,PUTRID PRIDE,$UICIDEBOY$,0.903,0.643,10,-5.669,0,0.0925,0.197,0.0,0.111,0.224,110.003,106971,0
165,HURRICANE,KANYE WEST,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,1
166,MAN OF THE YEAR,JUICE WRLD,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966,136408,0
167,ARMED & DANGEROUS,KING VON,0.696,0.592,1,-6.281,1,0.319,0.152,0.0,0.127,0.232,188.051,122680,0
168,BUBBLY,YOUNG THUG,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,165067,0
169,PIPE DOWN,DRAKE,0.518,0.69,9,-6.15,1,0.107,0.128,0.0,0.176,0.59,77.837,205721,1
170,PAIN 1993,DRAKE,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,1
171,LADY OF NAMEK,TORY LANEZ,0.676,0.659,11,-5.123,0,0.0476,0.194,0.0,0.283,0.595,134.985,193994,0
172,BODY,MEGAN THEE STALLION,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,1
173,BOTTLE AND MARY JANE,JELLY ROLL,0.551,0.626,11,-7.666,0,0.189,0.651,0.0,0.165,0.426,180.015,172421,0
174,BALL IF I WANT TO,DABABY,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,1
175,BLUEBERRY FAYGO,LIL MOSEY,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,1
176,KACEY TALK,YOUNGBOY NEVER BROKE AGAIN,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,151249,1
177,OFF THE GRID,KANYE WEST,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,339250,1
178,WEIGHT ON ME,SHEFF G,0.801,0.533,3,-6.198,0,0.222,0.707,4.28e-05,0.125,0.626,121.959,157619,0
179,LIFE'S A MESS,JUICE WRLD,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193,0
180,SWËRVED IT,YEAT,0.562,0.758,4,-6.64,1,0.133,0.0251,0.0,0.107,0.431,76.991,137300,0
181,U COULD TËLL,YEAT,0.709,0.527,11,-9.371,0,0.283,0.0553,0.0,0.108,0.342,142.043,148793,0
182,HIT DIFFERENT,SZA,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,0
183,STILL TRAPPIN',LIL DURK,0.877,0.679,5,-4.969,0,0.355,0.0458,0.0,0.0987,0.624,144.93,172185,1
184,HOUSE ARREST TINGZ,YOUNGBOY NEVER BROKE AGAIN,0.725,0.583,7,-8.562,1,0.345,0.141,0.0,0.102,0.257,159.989,168281,0
185,BOOKBAG 2.0,BIGKAYBEEZY,0.909,0.541,8,-6.436,1,0.497,0.322,0.0,0.0942,0.823,135.106,171245,0
186,ON THAT TIME,PLAYBOI CARTI,0.598,0.476,0,-3.673,1,0.0333,0.00584,0.0,0.265,0.0545,150.078,102422,0
187,LIL BIT,NELLY,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,0
188,RIP LUV,21 SAVAGE,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,214192,0
189,UP UP AND AWAY,JUICE WRLD,0.661,0.665,4,-6.356,0,0.053,0.538,0.0,0.0981,0.486,75.059,147548,1
190,WHO WANT SMOKE??,NARDO WICK,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,1
191,GRAVITY,BRENT FAIYAZ,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,214693,0
192,DARK CLOUDS,ROD WAVE,0.707,0.592,4,-10.057,0,0.265,0.206,0.0,0.0939,0.409,169.897,169453,0
193,THE GREATEST,ROD WAVE,0.731,0.405,0,-14.41,1,0.148,0.0899,0.0,0.0696,0.591,125.96,168587,0
194,1 SCALE,YOUNG DOLPH,0.878,0.635,6,-5.811,0,0.24,0.0289,0.0,0.276,0.331,135.035,176040,0
195,ROSES - IMANBEK REMIX,SAINT JHN,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,0
196,MONEY TWËRK,YEAT,0.8,0.611,8,-6.164,0,0.131,0.0169,0.0,0.0884,0.161,130.987,139311,0
197,ROCKSTAR MADE,PLAYBOI CARTI,0.773,0.612,8,-5.73,1,0.232,0.0398,0.0,0.142,0.381,149.999,193575,0
198,GET BACK,POP SMOKE,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160,0
199,5 GRAND AT 8 TO 1,$UICIDEBOY$,0.776,0.719,5,-4.431,1,0.0886,0.444,0.0114,0.195,0.232,91.948,169565,0
200,PARTIN WAYS,POLO G,0.744,0.439,1,-11.891,0,0.0632,0.424,0.0,0.104,0.39,124.008,170323,1
201,WHAT THE FUCK IS HAPPENING,$UICIDEBOY$,0.83,0.871,0,-3.089,1,0.152,0.017,0.000771,0.106,0.784,139.968,106341,0
202,GOOSEBUMPS - REMIX,TRAVIS SCOTT,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,162803,0
203,MOONWALKING IN CALABASAS,DDG,0.925,0.322,11,-9.8,0,0.112,0.103,0.0,0.137,0.712,129.957,170233,1
204,POPSTAR,DJ KHALED,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,200221,1
205,REMINDS ME OF YOU,JUICE WRLD,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,158033,0
206,MASTERPIECE,DABABY,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,1
207,ISIS,JOYNER LUCAS,0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,236501,0
208,SUM 2 PROVE,LIL BABY,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760,1
209,BOTELLA TRAS BOTELLA,GERA MX,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,197333,0
210,SMILE,JUICE WRLD,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,196180,1
211,MEMORIES!,347AIDAN,0.835,0.381,9,-6.121,1,0.342,0.757,4.59e-06,0.121,0.31,154.973,137806,0
212,YOU'RE MINES STILL,YUNG BLEU,0.613,0.615,5,-4.859,0,0.107,0.308,0.0,0.107,0.342,86.782,226220,0
213,MAN IN THE MIRROR,A BOOGIE WIT DA HOODIE,0.849,0.631,3,-4.241,0,0.0637,0.171,0.0,0.149,0.55,135.997,215304,1
214,FORGET ME TOO,MACHINE GUN KELLY,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,0
215,PERSIAN RUGS,PARTYNEXTDOOR,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,174307,0
216,JUGGERNAUT,"TYLER, THE CREATOR",0.827,0.571,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,146419,0
217,ROCK N ROLL,KEN CARSON,0.673,0.571,1,-7.631,1,0.0488,0.0737,0.0,0.117,0.042,141.957,148808,0
218,WOKEUP,KANKAN,0.713,0.259,10,-14.872,0,0.238,0.245,3.06e-06,0.101,0.467,139.987,115347,0
219,ESCAPE PLAN,TRAVIS SCOTT,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,149610,1
220,GET ALONG BETTER,DRAKE,0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,0
221,AND THIS IS JUST THE INTRO,TORY LANEZ,0.53,0.517,5,-9.253,0,0.399,0.387,0.0,0.176,0.381,137.554,326813,0
222,BLUE BILLS,DJ SCHEME,0.82,0.494,1,-9.47,1,0.18,0.166,4.35e-06,0.13,0.362,95.994,100267,0
223,ZODIAC KILLER,KHALIL?,0.876,0.267,8,-14.94,1,0.352,0.52,0.0,0.158,0.608,125.041,124390,0
224,AVALON,$UICIDEBOY$,0.877,0.6,2,-4.577,1,0.0809,0.021,5.38e-05,0.244,0.176,149.992,140859,0
225,BAD ENERGY,JUICE WRLD,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,0.532,138.034,186749,1
226,THE WOO,POP SMOKE,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,1
227,FED UP,GHOSTEMANE,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,115.058,151625,0
228,MARCELINE,LIL GOD DAN,0.746,0.806,3,-2.495,0,0.159,0.151,7.39e-05,0.121,0.598,123.941,155055,0
229,DRUNK AND NASTY,PI’ERRE BOURNE,0.779,0.487,1,-8.642,1,0.165,0.28,0.0,0.166,0.0915,127.049,299971,0
230,NUMB,CHRI$TIAN GATE$,0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791,112500,0
231,CRY BABY,MEGAN THEE STALLION,0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,0.616,130.058,137984,1
232,ME VS ME,MONEYBAGG YO,0.853,0.821,5,-4.537,0,0.209,0.205,0.0,0.209,0.625,130.999,183319,0
233,LATE AT NIGHT,RODDY RICCH,0.621,0.405,1,-11.26,0,0.437,0.382,0.0,0.152,0.141,98.427,174549,1
234,MERCEDES,BRENT FAIYAZ,0.547,0.619,3,-6.485,0,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070,0
235,POCKET ROCKET,COCHISE,0.711,0.646,2,-5.444,0,0.225,0.0216,0.0,0.0921,0.778,160.931,131500,0
236,BROKEN,LUND,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673,0
237,RIGHT HERE,LIL PEEP,0.604,0.715,8,-7.118,0,0.0312,0.000425,7.78e-06,0.116,0.212,110.026,176907,0
238,LOW KEY (BONUS),SLEEPY HALLOW,0.884,0.494,0,-5.849,1,0.207,0.862,0.0,0.349,0.96,100.098,158400,0
239,OOPS!,YUNG GRAVY,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902,139760,0
240,MOLLY,SLEEPY HALLOW,0.812,0.385,10,-9.676,0,0.416,0.787,0.0,0.103,0.742,133.993,164562,0
241,DEVIL'S WORK,FREDDIE DREDD,0.656,0.872,7,-6.663,1,0.206,0.00297,0.00302,0.0778,0.568,150.059,125608,0
242,SKI,YOUNG STONER LIFE,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,0
243,COFFIN,LIL YACHTY,0.92,0.547,6,-4.98,0,0.272,0.0241,1.45e-06,0.0998,0.606,138.05,89536,0
244,DEMON TIME,TRIPPIE REDD,0.718,0.684,11,-5.16,0,0.248,0.0182,0.0,0.233,0.856,146.084,159452,0
245,WICKED WITCH,NARDO WICK,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,163240,0
246,LEMONADE,INTERNET MONEY,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,1
247,PARTY GIRL,STAYSOLIDROCKY,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,1
248,SLIDIN,21 SAVAGE,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28e-06,0.104,0.382,152.891,185037,1
249,2 A.M.,KING VON,0.942,0.69,8,-6.833,1,0.316,0.0655,0.0,0.0633,0.44,129.866,120333,0
250,WOODS,MAC MILLER,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,286387,0
251,BANANA PIE,LIL DARKIE,0.435,0.84,8,-2.943,1,0.0442,0.0219,0.00677,0.318,0.29,169.921,169500,0
252,TELL ME U LUV ME,JUICE WRLD,0.66,0.76,2,-5.726,1,0.0787,0.291,0.0,0.632,0.394,127.984,180129,1
253,LO MEIN,LIL UZI VERT,0.855,0.676,1,-5.736,1,0.325,0.0888,0.0,0.144,0.509,133.082,195299,1
254,THOT SHIT,MEGAN THEE STALLION,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,184635,1
255,KNOCK KNOCK,SOFAYGO,0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935,139729,0
256,ALL IN,YOUNGBOY NEVER BROKE AGAIN,0.511,0.654,8,-6.133,1,0.314,0.053,0.0,0.316,0.279,154.868,156663,1
257,TITANIC,JUICE WRLD,0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,176650,1
258,THE NUMBER YOU HAVE DIALED IS NOT IN SERVICE,$UICIDEBOY$,0.707,0.531,7,-6.754,0,0.206,0.684,0.0,0.163,0.438,140.952,165971,0
259,LOVE ALL,DRAKE,0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461,1
260,734,JUICE WRLD,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147,0
261,JUST LIKE YOU,NF,0.775,0.757,9,-4.607,0,0.228,0.489,0.0,0.28,0.541,140.044,251237,0
262,LIVIN IT UP,YOUNG THUG,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,210907,0
263,4K,EL ALFA,0.925,0.9,3,-4.361,0,0.143,0.355,0.00608,0.124,0.804,120.031,201500,0
264,LEMONHEAD,"TYLER, THE CREATOR",0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,130980,0
265,ALREADY BEST FRIENDS,JACK HARLOW,0.873,0.575,10,-7.284,0,0.0702,0.0891,0.0,0.108,0.872,103.005,197031,0
266,LOVE IT HERE,MONEYBAGG YO,0.786,0.438,7,-10.537,0,0.391,0.279,0.0,0.105,0.154,85.924,89617,0
267,CAPTAIN HOOK,MEGAN THEE STALLION,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,176750,0
268,TOO COMFORTABLE,FUTURE,0.935,0.472,3,-9.304,0,0.0575,0.0455,0.0,0.19,0.659,130.041,236819,0
