,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
22,JUNGLE,A BOOGIE WIT DA HOODIE,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,174192,0
23,GO FLEX,POST MALONE,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,179613,1
24,THIS COULD BE US,RAE SREMMURD,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,206307,1
25,WHITE IVERSON,POST MALONE,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,1
26,OUI,JEREMIH,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,0
27,RUNNIN' THRU THE 7TH WITH MY WOADIES,$UICIDEBOY$,0.686,0.621,11,-7.243,1,0.187,0.0656,0.000221,0.139,0.187,112.082,205766,0
28,SDP INTERLUDE,TRAVIS SCOTT,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,191623,0
29,TRAP QUEEN,FETTY WAP,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,1
30,ERASE YOUR SOCIAL,LIL UZI VERT,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,199993,0
31,MY FLAWS BURN THROUGH MY SKIN LIKE DEMONIC FLAMES FROM HELL,$UICIDEBOY$,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,167680,0
32,FEEL NO WAYS,DRAKE,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,240653,1
33,RIGHT MY WRONGS,BRYSON TILLER,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,249320,0
34,CHILL BILL,ROB $TONE,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,1
35,I DON'T FUCK WITH YOU,BIG SEAN,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,0
36,I KNOW,BIG SEAN,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,0
37,SWANG,RAE SREMMURD,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,0
38,COME GET HER,RAE SREMMURD,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,212947,1
39,SAY IT,TORY LANEZ,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,0
40,JUNGLE,DRAKE,0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,320400,1
41,SEE YOU AGAIN,WIZ KHALIFA,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,1
42,679,FETTY WAP,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,1
43,HOTLINE BLING,DRAKE,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,1
44,LOW LIFE,FUTURE,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,1
45,NO HEART,21 SAVAGE,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,235040,1
46,NEIGHBORS,J. COLE,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,1
47,I SERVE THE BASE,FUTURE,0.636,0.57,1,-5.973,1,0.0571,0.011,0.00204,0.0677,0.0883,168.202,190893,0
48,COME AND SEE ME,PARTYNEXTDOOR,0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,235477,0
49,BLACK BEATLES,RAE SREMMURD,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,1
50,WAVES,KANYE WEST,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,1
51,KING KUNTA,KENDRICK LAMAR,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,1
52,REALLY REALLY,KEVIN GATES,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,1
53,DON'T TELL 'EM,JEREMIH,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,0
54,TOO GOOD,DRAKE,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,1
55,MY HOUSE,FLO RIDA,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,0
56,CLYDE (I HOPE AT LEAST ONE OF MY EX-GIRLFRIENDS HEARS THIS),$UICIDEBOY$,0.694,0.684,7,-5.276,1,0.0599,0.122,0.0,0.113,0.334,100.951,152137,0
57,ENERGY,DRAKE,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,181933,1
58,"ME, MYSELF & I",G-EAZY,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,0
59,$OUTH $IDE $UICIDE,$UICIDEBOY$,0.797,0.516,1,-6.286,1,0.0832,0.00538,0.438,0.0728,0.0478,109.993,169320,0
60,SUMMERS OVER INTERLUDE,DRAKE,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,0
61,PRBLMS,6LACK,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,0
62,"ALL THAT GLITTERS IS NOT GOLD, BUT IT'S STILL DAMN BEAUTIFUL",$UICIDEBOY$,0.838,0.802,11,-3.639,0,0.0445,0.00592,0.00339,0.326,0.621,147.972,137900,0
63,I TOOK A PILL IN IBIZA - SEEB REMIX,MIKE POSNER,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,0
64,X,21 SAVAGE,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880,1
65,THESE DAYS,MIKE.,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,0
66,FANETO,CHIEF KEEF,0.849,0.755,1,-7.4,0,0.363,0.346,0.0,0.0564,0.393,144.188,206655,0
67,GHOST BOY,LIL PEEP,0.662,0.586,5,-6.287,0,0.0251,0.0325,0.00418,0.153,0.0724,107.993,130973,0
68,7AM,LIL UZI VERT,0.638,0.526,7,-8.401,1,0.131,0.275,0.0,0.462,0.301,139.054,219712,0
69,SUCKER FOR PAIN,LIL WAYNE,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,1
70,L$D,A$AP ROCKY,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307,0
71,NO TYPE,RAE SREMMURD,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,1
72,LORD PRETTY FLACKO JODYE 2 (LPFJ2),A$AP ROCKY,0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,126960,0
73,SODIUM,BONES,0.747,0.32,4,-15.49,0,0.0848,0.224,0.89,0.0727,0.103,121.032,115392,0
74,EVERYDAY,A$AP ROCKY,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,260987,1
75,R.I.C.O.,MEEK MILL,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,1
76,TOP,LIL UZI VERT,0.776,0.762,0,-4.356,1,0.216,0.193,0.0,0.18,0.678,120.039,236000,0
77,DEJA VU,J. COLE,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,1
78,UGLY,$UICIDEBOY$,0.531,0.469,9,-8.787,0,0.137,0.00425,0.0116,0.326,0.346,185.738,155016,0
79,DANG!,MAC MILLER,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,0
80,DON'T WANNA FALL IN LOVE,KYLE,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,0
81,O PANA!,$UICIDEBOY$,0.797,0.504,0,-6.538,1,0.114,0.0199,2.46e-05,0.198,0.178,114.994,128418,0
82,YOU WAS RIGHT,LIL UZI VERT,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,163944,1
83,CONTROLLA,DRAKE,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,0
84,ANTIDOTE,TRAVIS SCOTT,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,1
85,JUMPMAN,DRAKE,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,1
86,ISPY,KYLE,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,0
87,2 PHONES,KEVIN GATES,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,240000,1
88,NO MORE PARTIES IN LA,KANYE WEST,0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.681,93.058,374413,0
89,HARVEST MOON,$UICIDEBOY$,0.641,0.677,6,-7.948,1,0.225,0.491,7.72e-05,0.185,0.503,74.986,136998,0
90,PLANEZ,JEREMIH,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,0
91,FAMOUS,KANYE WEST,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,1
92,BACK TO BACK,DRAKE,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,170638,1
93,MY FAVORITE PART,MAC MILLER,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000,0
94,ME U & HENNESSY,DEJ LOAF,0.417,0.551,2,-8.361,1,0.272,0.56,0.0,0.129,0.216,86.848,224972,0
95,DEAD BATTERIES,$UICIDEBOY$,0.874,0.633,5,-8.214,1,0.0453,0.0398,0.000106,0.0927,0.602,123.994,143221,0
96,CHILDS PLAY,DRAKE,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,241400,1
97,AGAIN,FETTY WAP,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,1
98,LET EM' KNOW,BRYSON TILLER,0.489,0.406,9,-11.44,1,0.232,0.0336,0.0,0.344,0.178,110.551,261880,0
99,LTE,$UICIDEBOY$,0.783,0.494,1,-7.647,1,0.0522,0.0701,0.578,0.123,0.038,106.009,133747,0
100,CINDERELLA,MAC MILLER,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,480187,0
101,FIRE & DESIRE,DRAKE,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,1
102,WALK AWAY AS THE DOOR SLAMS,LIL PEEP,0.553,0.572,1,-6.703,1,0.039,0.000115,0.0,0.115,0.168,135.036,160560,0
103,MOUNT SINAI,$UICIDEBOY$,0.845,0.452,3,-10.562,0,0.238,0.533,0.000988,0.0623,0.346,132.034,145636,0
104,PICK UP THE PHONE,YOUNG THUG,0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.459,136.904,252263,0
105,SMUCKERS,"TYLER, THE CREATOR",0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155,334363,0
106,GLOSS OF BLOOD,$UICIDEBOY$,0.674,0.403,0,-8.076,0,0.0749,0.215,0.0231,0.402,0.106,119.922,104211,0
107,NO PROBLEM,CHANCE THE RAPPER,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607,1
108,WESLEY'S THEORY,KENDRICK LAMAR,0.509,0.787,7,-6.754,1,0.265,0.359,2.76e-05,0.26,0.507,114.449,287360,1
109,ALL TIME LOW,JON BELLION,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,0
110,DIGITS,YOUNG THUG,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,176387,1
111,GYM CLASS,LIL PEEP,0.62,0.347,8,-13.292,1,0.0705,0.504,0.00421,0.0841,0.0753,75.517,217000,0
112,BOTH,GUCCI MANE,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,0
113,PARALYZED,NF,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,0
114,DO WHAT I WANT,LIL UZI VERT,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,175203,0
115,IN FOR IT,TORY LANEZ,0.383,0.531,5,-7.814,0,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307,0
116,STILL HERE,DRAKE,0.834,0.433,0,-9.607,1,0.174,0.0258,0.0,0.633,0.229,133.938,189853,1
117,MARCH MADNESS,FUTURE,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,244511,1
118,GHOST GIRL,LIL PEEP,0.511,0.822,7,-7.064,1,0.0616,0.274,5.38e-06,0.125,0.343,80.028,173947,0
119,GASSED UP,NEBU KINIZA,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,193911,0
120,PICK UP THE PHONE,YOUNG THUG,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,252256,0
121,NO OPTION,POST MALONE,0.575,0.734,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,179827,0
122,ALREADY,KODAK BLACK,0.773,0.516,9,-12.366,0,0.181,0.419,0.0,0.0753,0.472,120.001,241659,0
123,ULTRALIGHT BEAM,KANYE WEST,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,320680,1
124,10 BANDS,DRAKE,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,177733,1
125,MY WAY,FETTY WAP,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,213053,1
126,NO HANDS,WAKA FLOCKA FLAME,0.737,0.482,1,-8.242,1,0.0887,0.00863,0.0,0.429,0.311,131.504,72882,0
127,PS & QS,LIL UZI VERT,0.522,0.428,11,-11.332,0,0.143,0.235,2.35e-06,0.278,0.399,129.829,221538,0
128,HOES COME EASY,RJMRLA,0.779,0.726,8,-6.94,1,0.0317,0.0489,0.0,0.656,0.451,98.016,166818,0
129,ROS,MAC MILLER,0.535,0.448,1,-8.919,0,0.175,0.601,0.0,0.376,0.284,120.554,343213,0
130,HOLLOW BE THEY SQUAD,XAVIER WULF,0.775,0.324,1,-9.067,1,0.0581,0.774,0.0,0.109,0.0872,130.044,194090,0
131,CHAMPION OF DEATH,$UICIDEBOY$,0.818,0.897,0,-2.145,1,0.0438,0.17,0.00306,0.409,0.381,119.994,116114,0
132,NINETEEN,LIL PEEP,0.569,0.623,11,-7.011,0,0.0458,0.00845,0.000557,0.0959,0.297,132.028,177040,0
133,BEIBS IN THE TRAP,TRAVIS SCOTT,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,213863,0
134,MARIA I'M DRUNK,TRAVIS SCOTT,0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,349933,0
135,D.T.B. (INTERLUDE),A BOOGIE WIT DA HOODIE,0.588,0.851,10,-6.311,0,0.515,0.707,0.0,0.0968,0.452,84.472,287556,0
136,ALL EYES ON YOU,MEEK MILL,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,223973,1
137,TIME FOR THAT,KEVIN GATES,0.823,0.617,7,-8.21,1,0.248,0.0465,0.0,0.11,0.304,110.007,208440,0
138,COBAIN,LIL PEEP,0.609,0.661,10,-7.179,1,0.0417,0.0151,0.0,0.077,0.435,141.981,150160,0
139,4 YOUR EYEZ ONLY,J. COLE,0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,530253,1
140,NO ONE KNOWS,BRENT FAIYAZ,0.6,0.619,9,-9.709,0,0.202,0.36,4.31e-05,0.106,0.308,103.908,271246,0
141,HELLBOY,LIL PEEP,0.598,0.683,4,-6.588,0,0.054,0.0152,0.0,0.319,0.122,135.982,177160,0
142,KNOW YOURSELF,DRAKE,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,275840,1
143,INSTITUTION,KODAK BLACK,0.672,0.457,9,-10.647,1,0.205,0.492,0.0,0.184,0.596,86.717,176091,0
144,LIL JEEP,LIL PEEP,0.748,0.355,10,-6.544,0,0.121,0.0209,1.65e-05,0.144,0.115,78.021,203027,0
145,MARRIED TO THE GAME,FUTURE,0.827,0.544,1,-5.686,1,0.05,0.0799,1.97e-06,0.156,0.175,143.014,130038,0
146,WARM UP,NF,0.588,0.474,1,-7.206,1,0.141,0.144,0.0,0.112,0.108,127.986,180506,0
147,DEJA VU,POST MALONE,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,1
148,ONE NIGHT,LIL YACHTY,0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,243270,0
149,DONALD TRUMP,MAC MILLER,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,164523,0
150,REDEMPTION,DRAKE,0.694,0.314,0,-7.82,1,0.116,0.611,2.07e-06,0.117,0.341,119.905,333947,1
151,MOLLY,LIL DICKY,0.829,0.514,7,-6.694,1,0.037,0.203,0.000157,0.115,0.397,114.955,244340,0
152,ICE CREAM MAN,TYGA,0.902,0.67,10,-4.074,1,0.19,0.167,0.0,0.107,0.39,144.07,186672,0
153,WHERE YA AT,FUTURE,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,1
154,OMFG,LIL PEEP,0.576,0.702,8,-5.968,1,0.0534,0.24,1.82e-06,0.114,0.458,146.122,197853,0
155,TIMELESS,A BOOGIE WIT DA HOODIE,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000,0
156,HARD FOR,KEVIN GATES,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141,247600,0
157,SNEAKIN’,DRAKE,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,251333,0
158,CHANGE,J. COLE,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,1
159,LEGEND,DRAKE,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,241853,1
160,SKRT,KODAK BLACK,0.901,0.352,2,-10.038,1,0.0916,0.585,0.0,0.122,0.199,111.065,224865,0
161,AYO,CHRIS BROWN,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227,0
162,TOO MANY YEARS,KODAK BLACK,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,196336,0
163,NIGHTCRAWLER,TRAVIS SCOTT,0.522,0.728,3,-3.801,0,0.0323,0.00134,0.0,0.132,0.18,124.045,321560,0
164,IMPATIENT,JEREMIH,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,0
165,DIEMONDS,$UICIDEBOY$,0.436,0.17,1,-9.549,1,0.344,0.833,0.00116,0.118,0.188,100.135,192168,0
166,"GOD IS FAIR, SEXY NASTY",MAC MILLER,0.467,0.41,2,-12.028,1,0.185,0.328,4.28e-05,0.113,0.136,95.931,500960,0
167,TIIMMY TURNER,DESIIGNER,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,1
168,THROW SUM MO,RAE SREMMURD,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,260453,1
169,7 YEARS (REMIX),SIK WORLD,0.811,0.609,10,-8.376,1,0.0996,0.227,0.0,0.102,0.439,120.071,134197,0
170,679,FETTY WAP,0.545,0.763,11,-5.528,0,0.407,0.00715,0.0,0.668,0.752,126.59,186987,1
171,SEXY DRUG,FALLING IN REVERSE,0.367,0.978,5,-2.308,1,0.232,0.00146,0.0,0.113,0.639,135.15,194672,0
172,ABSOLUTE IN DOUBT,LIL PEEP,0.732,0.651,4,-7.576,0,0.0477,0.0247,0.0,0.156,0.262,138.022,227067,0
173,SAINT PABLO,KANYE WEST,0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.178,0.414,167.018,372113,0
174,SHE DON'T,ELLA MAI,0.649,0.478,7,-7.503,0,0.0481,0.274,0.0,0.176,0.151,99.967,264098,0
175,LET ME EXPLAIN,BRYSON TILLER,0.809,0.504,2,-3.201,1,0.15,0.00156,0.0,0.0856,0.525,120.065,223969,0
176,F*CK UP SOME COMMAS,FUTURE,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400,0
177,WANT HER,MUSTARD,0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,275560,0
178,PT. 2,KANYE WEST,0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,130293,1
179,SARCOPHAGUS II,RAMIREZ,0.798,0.799,0,-6.181,0,0.343,0.114,3.04e-06,0.14,0.287,164.971,185725,0
180,WE THINK TOO MUCH,LIL PEEP,0.532,0.422,10,-8.512,1,0.0443,0.0964,0.000251,0.0955,0.114,125.013,198627,0
181,LOST IN THE MOMENT,NF,0.511,0.629,0,-7.755,1,0.151,0.41,0.0,0.162,0.0442,129.924,242680,0
182,6 GOD,DRAKE,0.868,0.623,2,-8.595,1,0.101,0.0249,0.0,0.125,0.498,105.446,180667,1
183,THE NEED TO KNOW,WALE,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292,216832,0
184,"FLEX (OOH, OOH, OOH)",RICH HOMIE QUAN,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,176744,0
185,SOULMATE,MAC MILLER,0.606,0.534,1,-6.904,1,0.512,0.132,1.1e-06,0.148,0.561,111.044,272973,0
186,WORLDS AWAY,LIL PEEP,0.646,0.647,1,-4.476,1,0.0837,5.79e-05,0.0,0.0417,0.758,155.111,126827,0
187,UNTITLED 02 | 06.23.2014.,KENDRICK LAMAR,0.667,0.508,5,-10.337,1,0.451,0.341,0.0,0.644,0.093,89.436,258827,0
188,100 GRANDKIDS,MAC MILLER,0.735,0.749,10,-3.766,0,0.0874,0.371,0.0,0.47,0.373,93.718,278507,1
189,WOLVES,KANYE WEST,0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,301587,0
190,LUV,TORY LANEZ,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,0
191,RED OPPS,21 SAVAGE,0.703,0.709,9,-6.452,1,0.402,0.00908,0.0,0.127,0.569,140.998,163340,0
192,THESE WALLS,KENDRICK LAMAR,0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,300973,1
193,CHAMPIONS,KANYE WEST,0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,334253,1
194,ROLLING STONED,UPCHURCH,0.738,0.518,7,-11.855,1,0.0752,0.194,0.0,0.245,0.205,143.926,218333,0
195,BLUE NOTES,MEEK MILL,0.515,0.431,4,-8.251,1,0.257,0.665,0.0,0.147,0.184,141.392,227809,0
196,DOWNTOWN,MACKLEMORE & RYAN LEWIS,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593,0
197,IMMORTAL,J. COLE,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,1
198,NORF NORF,VINCE STAPLES,0.925,0.549,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,183160,0
199,HOW COULD YOU LEAVE US,NF,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,322587,0
200,$AVE DAT MONEY,LIL DICKY,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,290836,1
