,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
48,LOSE YOURSELF,EMINEM,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,320627,0
49,I MEAN IT,G-EAZY,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,1
50,FASHION KILLA,A$AP ROCKY,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,236280,0
51,BLURRED LINES,ROBIN THICKE,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,0
52,RICH AS FUCK,LIL WAYNE,0.617,0.588,1,-6.302,1,0.464,0.0369,0.0,0.514,0.878,132.164,223173,0
53,HEADBAND,B.O.B,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,1
54,FIGHT NIGHT,MIGOS,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,216248,1
55,ANACONDA,NICKI MINAJ,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,1
56,WHITE GIRL,SHY GLIZZY,0.698,0.793,1,-5.332,0,0.105,0.123,0.0,0.0805,0.454,129.948,236760,0
57,UP DOWN (DO THIS ALL DAY),T-PAIN,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,231093,0
58,LOYAL,CHRIS BROWN,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,0
59,A TALE OF 2 CITIEZ,J. COLE,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,269721,1
60,WUS GOOD / CURIOUS,PARTYNEXTDOOR,0.343,0.536,11,-8.215,1,0.0805,0.0737,0.000129,0.225,0.456,82.836,212880,0
61,FEELING MYSELF,NICKI MINAJ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,1
62,THE NIGHT IS STILL YOUNG,NICKI MINAJ,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,0
63,I DON'T GET TIRED (#IDGT),KEVIN GATES,0.492,0.698,1,-5.606,1,0.171,0.0524,0.0,0.428,0.288,139.953,209707,0
64,THE DEVIL IN I,SLIPKNOT,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,0
65,CODEINE CRAZY,FUTURE,0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,346907,0
66,GAS PEDAL,SAGE THE GEMINI,0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,208160,1
67,HOLY GRAIL,JAY-Z,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413,0
68,COME THRU,DRAKE,0.558,0.468,3,-5.812,1,0.173,0.159,0.0,0.586,0.405,81.977,236360,1
69,FORBIDDEN FRUIT,J. COLE,0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,268667,0
70,LVL,A$AP ROCKY,0.597,0.427,5,-6.764,0,0.0536,0.18,1.33e-05,0.121,0.0997,120.085,220133,0
71,"III. TELEGRAPH AVE. (""OAKLAND"" BY LLOYD)",CHILDISH GAMBINO,0.489,0.694,5,-9.586,0,0.246,0.156,0.0289,0.145,0.579,130.021,210673,0
72,NEW FLAME,CHRIS BROWN,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,0
73,JANUARY 28TH,J. COLE,0.597,0.568,5,-8.559,1,0.342,0.242,0.0,0.0838,0.342,84.052,242698,0
74,FAVORITE SONG,CHANCE THE RAPPER,0.725,0.601,1,-9.03,1,0.377,0.0321,0.0,0.0504,0.811,155.918,185062,0
75,POUND CAKE / PARIS MORTON MUSIC 2,DRAKE,0.52,0.761,2,-6.75,1,0.536,0.139,1.13e-05,0.114,0.264,164.083,432853,1
76,ON SIGHT,KANYE WEST,0.605,0.469,9,-3.182,0,0.327,0.487,0.0,0.28,0.515,101.601,156480,0
77,23,MIKE WILL MADE-IT,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,1
78,ALL THE TIME,JEREMIH,0.675,0.44,9,-9.298,0,0.349,0.545,6.24e-06,0.197,0.0338,109.823,264200,0
79,DARK LIGHT,NIGHT LOVELL,0.624,0.449,9,-9.987,1,0.0308,0.0746,0.000228,0.117,0.0366,93.002,206472,0
80,SO HIGH,WIZ KHALIFA,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,249288,0
81,TREAT ME LIKE SOMEBODY,TINK,0.432,0.36,4,-10.84,1,0.2,0.471,0.0,0.0447,0.552,76.027,238355,0
82,LAND OF THE SNAKES,J. COLE,0.774,0.729,2,-7.806,1,0.293,0.228,0.0,0.257,0.475,104.009,254453,0
83,SHOW ME,KID INK,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,217800,1
84,POST TO BE,OMARION,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,0
85,MY NIGGA,YG,0.678,0.479,10,-6.959,0,0.206,0.0812,0.0,0.207,0.762,171.12,235632,0
86,THROW AWAY,FUTURE,0.479,0.593,7,-7.739,1,0.0613,0.225,0.0,0.207,0.0373,125.035,316067,0
87,COLOSSUS,"TYLER, THE CREATOR",0.442,0.6,2,-9.087,1,0.357,0.267,0.0,0.31,0.725,82.462,213320,0
88,FIRE SQUAD,J. COLE,0.551,0.755,11,-7.053,1,0.419,0.279,0.0,0.508,0.574,175.895,288123,1
89,SHABBA,A$AP FERG,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,275867,1
90,NO WORRIES,LIL WAYNE,0.831,0.616,5,-5.611,1,0.153,0.0947,0.0,0.11,0.817,128.012,222867,1
91,GANG RELATED,LOGIC,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,167320,0
92,MOBILE SUIT WOE,XAVIER WULF,0.8,0.603,1,-6.947,0,0.0359,0.0979,0.000972,0.108,0.51,114.977,145972,0
93,TRUFFLE BUTTER,NICKI MINAJ,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,220467,0
94,BANDZ A MAKE HER DANCE,JUICY J,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,278827,1
95,SOUR PATCH KIDS,BRYCE VINE,0.523,0.783,9,-5.084,1,0.0545,0.0144,1.71e-05,0.219,0.581,76.588,252547,0
96,I. THE WORST GUYS,CHILDISH GAMBINO,0.589,0.639,5,-7.558,0,0.111,0.0565,0.0,0.0623,0.346,97.077,219740,0
97,GINSENG STRIP 2002,YUNG LEAN,0.601,0.712,1,-9.433,1,0.0436,0.0848,0.0,0.461,0.389,114.97,154000,0
98,BLOOD ON THE LEAVES,KANYE WEST,0.397,0.69,2,-4.108,0,0.195,0.395,0.0,0.101,0.36,172.073,359800,1
99,WEST SAVANNAH,ISAIAH RASHAD,0.652,0.906,9,-4.032,1,0.161,0.13,0.0681,0.504,0.559,125.103,167277,0
100,LOVE SOMEBODY,GUCCI MANE,0.681,0.46,8,-7.602,1,0.108,0.149,0.0,0.194,0.193,140.051,212480,0
101,BOOTY WURK (ONE CHEEK AT A TIME),T-PAIN,0.786,0.689,1,-6.113,1,0.315,0.00931,1.14e-06,0.214,0.874,157.936,235307,0
102,03’ ADOLESCENCE,J. COLE,0.528,0.811,1,-6.181,1,0.59,0.395,0.0,0.274,0.26,70.58,264213,0
103,BAD,WALE,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,238827,1
104,I LUV THIS SHIT,AUGUST ALSINA,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,267920,0
105,RED NOSE,SAGE THE GEMINI,0.681,0.473,11,-5.733,0,0.449,0.414,0.0,0.0794,0.766,194.826,193200,1
106,I,KENDRICK LAMAR,0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,231933,1
107,FASHIONABLY LATE,FALLING IN REVERSE,0.675,0.97,8,-2.164,1,0.0613,0.00777,0.0,0.331,0.568,106.973,213371,0
108,POP THAT,FRENCH MONTANA,0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,303533,1
109,WORKIN' ON,COLT FORD,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700,0
110,SATELLITES,KEVIN GATES,0.711,0.887,10,-3.887,0,0.128,0.0453,0.0,0.164,0.77,140.02,221220,0
111,GOLDIE,A$AP ROCKY,0.697,0.849,10,-4.953,0,0.248,0.228,4.52e-05,0.493,0.734,81.956,192067,0
112,CHILDS PLAY,SZA,0.759,0.342,1,-9.044,0,0.0406,0.775,0.0,0.112,0.22,99.995,216234,0
113,WE DEM BOYZ,WIZ KHALIFA,0.717,0.862,8,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021,224933,1
114,"HOLD ON, WE'RE GOING HOME",DRAKE,0.776,0.413,6,-7.438,0,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,227880,0
115,TOO MUCH,DRAKE,0.681,0.569,6,-5.859,1,0.546,0.173,0.0,0.18,0.147,140.532,261853,1
116,COMFORTABLE,K CAMP,0.765,0.412,7,-8.932,0,0.0726,0.72,0.0,0.126,0.632,109.986,211573,0
117,TUMBLR GIRLS,G-EAZY,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,255680,0
118,BELIEVE ME,LIL WAYNE,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,337640,1
119,BUGATTI,ACE HOOD,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,269267,1
120,SEEN IT ALL,JEEZY,0.711,0.833,7,-4.818,1,0.154,0.135,0.0,0.301,0.545,106.094,207533,1
121,THUNDER MAN,XAVIER WULF,0.924,0.55,2,-6.402,1,0.252,0.00213,4.34e-05,0.101,0.298,139.992,185391,0
122,I DON'T MIND,USHER,0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,251989,0
123,SLUM ANTHEM,K CAMP,0.759,0.454,1,-6.594,1,0.137,0.192,5.69e-06,0.0853,0.0551,140.04,171747,0
124,RICH NIGGAZ,J. COLE,0.586,0.717,8,-8.546,0,0.196,0.472,0.00239,0.104,0.306,125.014,276093,0
125,WILD FOR THE NIGHT,A$AP ROCKY,0.757,0.848,2,-4.234,1,0.335,0.0481,0.0,0.121,0.686,139.995,212640,1
126,NOSETALGIA,PUSHA T,0.529,0.78,5,-3.932,1,0.326,0.0255,0.0,0.14,0.711,80.018,216067,0
127,OUT THE MUD,KEVIN GATES,0.854,0.709,10,-5.214,0,0.105,0.0402,0.0,0.0901,0.403,129.929,241187,0
128,NEW SLAVES,KANYE WEST,0.506,0.59,1,-4.322,1,0.076,0.165,1.09e-05,0.096,0.359,141.099,256093,1
129,POSED TO BE IN LOVE,KEVIN GATES,0.74,0.53,1,-8.644,0,0.278,0.0896,0.0,0.303,0.255,139.812,164469,0
130,LONELY,SPEAKER KNOCKERZ,0.802,0.582,1,-7.296,0,0.235,0.126,0.0,0.161,0.338,150.002,186613,0
131,PILLS N POTIONS,NICKI MINAJ,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,268000,1
132,SUNDAY,EARL SWEATSHIRT,0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800,0
133,HOLD MY LIQUOR,KANYE WEST,0.497,0.322,8,-10.358,1,0.0333,0.0194,7.72e-06,0.115,0.04,106.976,326947,0
134,DEIRA CITY CENTRE,NIGHT LOVELL,0.676,0.656,7,-5.54,1,0.0446,0.00286,0.262,0.162,0.147,100.106,196827,0
135,PARTYISNTOVER/CAMPFIRE/BIMMER,"TYLER, THE CREATOR",0.443,0.576,1,-8.695,0,0.201,0.0709,0.0197,0.41,0.127,151.835,438493,0
136,OBJECTS IN THE MIRROR,MAC MILLER,0.645,0.658,1,-6.625,1,0.0532,0.623,2.02e-05,0.107,0.19,77.021,259144,0
137,FAVORITE,NICKI MINAJ,0.672,0.572,4,-7.216,0,0.0423,0.551,6.32e-05,0.0887,0.0563,103.075,242947,0
138,SPARKS WILL FLY,J. COLE,0.502,0.821,1,-6.904,0,0.23,0.0674,0.0,0.15,0.683,122.835,252053,0
139,1TRAIN,A$AP ROCKY,0.489,0.878,2,-3.36,1,0.368,0.351,0.0,0.698,0.775,81.497,372173,0
140,TAMALE,"TYLER, THE CREATOR",0.742,0.93,11,-7.207,1,0.0977,0.0557,0.000242,0.272,0.967,129.986,166347,0
141,WORST BEHAVIOR,DRAKE,0.78,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944,270187,1
142,FROM TIME,DRAKE,0.738,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.378,322160,1
143,FURTHEST THING,DRAKE,0.484,0.78,9,-5.264,0,0.135,0.147,0.0,0.0572,0.271,137.105,267373,1
144,R - CALI,A$AP ROCKY,0.714,0.764,4,-6.212,0,0.354,0.0104,0.0,0.564,0.517,74.986,139707,0
145,BAND PLAYS ON,LIL WYTE,0.802,0.794,11,-5.054,0,0.196,0.00282,0.0,0.0927,0.633,152.571,221053,0
146,48,"TYLER, THE CREATOR",0.558,0.887,1,-8.083,1,0.265,0.132,0.0,0.89,0.537,119.91,247293,0
147,I BEEN DRINKING,FUTURE,0.519,0.679,1,-6.947,0,0.0988,0.364,0.0,0.282,0.307,138.245,137139,0
148,SWITCH LANES,RITTZ,0.717,0.604,6,-6.602,1,0.109,0.116,9.68e-06,0.132,0.749,67.029,204270,0
149,SHELL SHOCKED,JUICY J,0.596,0.815,6,-5.668,0,0.0755,0.0111,0.0,0.174,0.459,165.015,206567,1
150,MAMACITA,TRAVIS SCOTT,0.823,0.768,11,-6.21,1,0.0819,0.0146,1.03e-06,0.127,0.216,115.021,274320,0
151,BERZERK,EMINEM,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,238746,1
152,PAPER CHASERS,KEVIN GATES,0.464,0.9,2,-3.512,1,0.349,0.494,0.0,0.206,0.677,141.271,188600,0
153,WELCOME TO THE PARTY,PARTYNEXTDOOR,0.637,0.543,6,-6.158,0,0.0542,0.0541,3.54e-05,0.0986,0.169,143.134,114160,0
154,MAIN CHICK,KID INK,0.775,0.496,10,-5.652,1,0.0354,0.0393,0.0,0.526,0.204,95.072,197813,1
155,TBH,PARTYNEXTDOOR,0.543,0.681,1,-7.876,0,0.0477,0.159,1.49e-06,0.298,0.154,124.926,123080,0
156,FEEL IT,JACQUEES,0.543,0.554,4,-9.858,0,0.0697,0.053,0.0,0.413,0.152,127.081,259918,0
157,HANDSOME AND WEALTHY,MIGOS,0.859,0.665,11,-2.907,0,0.102,0.00348,0.0,0.094,0.236,145.913,210557,1
158,CHUM,EARL SWEATSHIRT,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773,0
159,ALRIGHT,LOGIC,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280,0
160,BAD GIRLS CLUB,FALLING IN REVERSE,0.533,0.924,2,-2.697,1,0.154,0.0139,0.0,0.487,0.756,174.002,221730,0
161,20 JOINTS,BERNER,0.836,0.731,6,-7.396,0,0.146,0.251,0.0,0.0679,0.766,100.861,190287,0
162,WU-TANG FOREVER,DRAKE,0.836,0.427,8,-8.516,0,0.27,0.0474,0.0,0.101,0.368,99.912,217680,1
163,F*CKWITHMEYOUKNOWIGOTIT,JAY-Z,0.611,0.464,10,-8.068,0,0.294,0.0171,0.214,0.0794,0.274,127.766,243413,0
164,SOUR PATCH KIDS,BRYCE VINE,0.483,0.777,4,-5.049,1,0.0617,0.017,1.92e-05,0.209,0.571,152.957,252560,0
165,THE DEVIL IS A LIE,RICK ROSS,0.68,0.83,5,-3.922,0,0.0897,0.00169,0.0,0.382,0.638,102.91,310667,1
166,1000HP,GODSMACK,0.515,0.95,2,-3.918,1,0.0526,3.94e-05,3.75e-06,0.0366,0.464,92.132,226467,0
167,POINT IN MY LIFE,GUCCI MANE,0.713,0.61,7,-6.215,1,0.0307,0.0449,0.0,0.169,0.427,128.032,210653,0
168,DOMO23,"TYLER, THE CREATOR",0.727,0.565,1,-5.564,0,0.356,0.167,0.0,0.262,0.597,133.094,158760,0
169,NO LOVE,AUGUST ALSINA,0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,276080,0
170,WE OWN IT (FAST & FURIOUS),2 CHAINZ,0.554,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.966,227893,1
171,RETRO (ROUGH),CHILDISH GAMBINO,0.863,0.615,5,-5.875,0,0.0392,0.242,0.00749,0.113,0.315,110.054,202667,0
172,PERFECT IMPERFECTION,KEVIN GATES,0.739,0.769,10,-6.89,0,0.211,0.149,0.0,0.492,0.413,110.896,239209,0
173,I JUST WANNA PARTY,YG,0.799,0.499,11,-7.785,1,0.182,0.0103,0.0,0.184,0.13,95.059,212246,0
174,MOLASSES,EARL SWEATSHIRT,0.503,0.755,1,-4.811,1,0.265,0.0307,0.0,0.266,0.807,79.422,136440,0
175,AWKWARD,"TYLER, THE CREATOR",0.472,0.777,8,-8.666,1,0.294,0.225,0.0283,0.195,0.673,153.78,227467,0
176,UOENO - REMIX,YOUNG MONEY,0.815,0.451,10,-8.977,0,0.195,0.232,0.0,0.17,0.41,126.057,229460,0
177,FINE CHINA,CHRIS BROWN,0.654,0.731,10,-4.767,0,0.0568,0.0419,0.0,0.122,0.59,104.002,213200,0
178,DRUNK TEXTING,CHRIS BROWN,0.523,0.477,0,-5.754,0,0.0731,0.185,0.0,0.266,0.372,68.975,227400,0
179,WE OWN IT (FAST & FURIOUS),2 CHAINZ,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907,1
180,PARANOID,TY DOLLA $IGN,0.858,0.398,1,-11.306,1,0.0598,0.00888,0.0,0.112,0.258,97.476,216520,0
181,LET'S GET LOST,G-EAZY,0.671,0.672,4,-9.188,0,0.12,0.103,3.98e-05,0.074,0.186,117.96,240680,0
182,STOP LYIN',KEVIN GATES,0.717,0.693,11,-8.315,1,0.0339,0.0471,0.0,0.131,0.497,130.0,262137,0
183,PMW (ALL I REALLY NEED),A$AP ROCKY,0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,234773,0
184,RUSTY,"TYLER, THE CREATOR",0.503,0.677,11,-5.647,1,0.248,0.00529,0.00024,0.396,0.364,81.28,309693,0
185,WOLF,"TYLER, THE CREATOR",0.426,0.303,1,-11.52,0,0.0787,0.316,0.00795,0.411,0.383,139.042,109893,0
186,ST. TROPEZ,J. COLE,0.63,0.541,9,-9.625,0,0.0692,0.0507,0.0185,0.0659,0.317,84.524,257872,0
187,UNDER PRESSURE,LOGIC,0.701,0.856,11,-5.465,1,0.219,0.239,0.0,0.106,0.563,83.982,559533,0
188,ACID RAIN,CHANCE THE RAPPER,0.727,0.527,9,-7.111,1,0.252,0.218,0.000228,0.113,0.102,84.471,216313,0
189,TYPE OF WAY,RICH HOMIE QUAN,0.854,0.75,6,-5.273,0,0.29,0.0606,0.0,0.0968,0.814,134.919,256000,1
190,PREACH,YOUNG DOLPH,0.721,0.528,2,-9.069,1,0.16,0.0716,0.0,0.113,0.453,156.063,202632,0
191,SMILING FACES,KEVIN GATES,0.761,0.799,0,-3.69,1,0.0611,0.0498,0.0,0.122,0.319,145.138,146049,0
192,HEAVENLY FATHER,ISAIAH RASHAD,0.608,0.676,1,-7.56,1,0.248,0.212,0.0,0.347,0.57,80.939,260632,0
193,BOBBY BITCH,BOBBY SHMURDA,0.921,0.525,11,-8.186,1,0.413,0.0136,0.0,0.313,0.794,130.747,160383,1
194,CHOICES (YUP),E-40,0.892,0.607,9,-7.232,0,0.367,0.144,0.000314,0.0909,0.244,120.0,272720,0
195,THE LANGUAGE,DRAKE,0.831,0.651,1,-8.363,1,0.437,0.0125,0.0,0.0809,0.502,120.065,224013,1
196,I WON,FUTURE,0.606,0.66,9,-5.788,1,0.258,0.743,0.0,0.396,0.317,83.746,239733,1
197,GHETTO SYMPHONY,A$AP ROCKY,0.49,0.921,6,-3.373,1,0.437,0.288,0.0,0.482,0.497,150.514,237733,0
198,U.O.E.N.O.,ROCKO,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,260276,1
199,HELL OF A NIGHT,SCHOOLBOY Q,0.652,0.836,2,-7.179,0,0.153,0.377,0.0,0.138,0.162,123.946,272453,0
200,KILL YOURSELF,$UICIDEBOY$,0.856,0.709,10,-6.976,0,0.042,0.489,8.5e-05,0.0845,0.403,110.063,174602,0
