,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
17,TROPHIES,YOUNG MONEY,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.137,0.283,143.931,188320,1
18,LOVE YOURZ,J. COLE,0.677,0.638,8,-8.631,1,0.333,0.589,0.0,0.193,0.435,82.81,211497,0
19,TRAP QUEEN,FETTY WAP,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,1
20,MY FLAWS BURN THROUGH MY SKIN LIKE DEMONIC FLAMES FROM HELL,$UICIDEBOY$,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,167680,0
21,RIGHT MY WRONGS,BRYSON TILLER,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,249320,0
22,BELONG TO THE CITY,PARTYNEXTDOOR,0.582,0.482,5,-9.813,0,0.0479,0.709,0.00138,0.129,0.193,88.198,98024,0
23,I DON'T FUCK WITH YOU,BIG SEAN,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,0
24,I KNOW,BIG SEAN,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,0
25,COME GET HER,RAE SREMMURD,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,212947,1
26,JUNGLE,DRAKE,0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,320400,1
27,SEE YOU AGAIN,WIZ KHALIFA,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,1
28,679,FETTY WAP,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,1
29,ONLY,NICKI MINAJ,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,312027,1
30,I SERVE THE BASE,FUTURE,0.636,0.57,1,-5.973,1,0.0571,0.011,0.00204,0.0677,0.0883,168.202,190893,0
31,HDMI,BONES,0.713,0.29,7,-16.365,1,0.0647,0.686,0.807,0.318,0.121,124.941,139440,0
32,KING KUNTA,KENDRICK LAMAR,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,1
33,G.O.M.D,J. COLE,0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073,301064,0
34,DON'T TELL 'EM,JEREMIH,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,0
35,CUSTER,SLIPKNOT,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,254467,0
36,MAN OF THE YEAR,SCHOOLBOY Q,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,1
37,MY HOUSE,FLO RIDA,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,0
38,CLYDE (I HOPE AT LEAST ONE OF MY EX-GIRLFRIENDS HEARS THIS),$UICIDEBOY$,0.694,0.684,7,-5.276,1,0.0599,0.122,0.0,0.113,0.334,100.951,152137,0
39,HOT N*GGA,BOBBY SHMURDA,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561,0
40,ENERGY,DRAKE,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,181933,1
41,"ME, MYSELF & I",G-EAZY,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,0
42,$OUTH $IDE $UICIDE,$UICIDEBOY$,0.797,0.516,1,-6.286,1,0.0832,0.00538,0.438,0.0728,0.0478,109.993,169320,0
43,THESE DAYS,MIKE.,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,0
44,FANETO,CHIEF KEEF,0.849,0.755,1,-7.4,0,0.363,0.346,0.0,0.0564,0.393,144.188,206655,0
45,GHOST BOY,LIL PEEP,0.662,0.586,5,-6.287,0,0.0251,0.0325,0.00418,0.153,0.0724,107.993,130973,0
46,7AM,LIL UZI VERT,0.638,0.526,7,-8.401,1,0.131,0.275,0.0,0.462,0.301,139.054,219712,0
47,PSYCHO PASS,XAVIER WULF,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340,0
48,L$D,A$AP ROCKY,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307,0
49,NO TYPE,RAE SREMMURD,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,1
50,LORD PRETTY FLACKO JODYE 2 (LPFJ2),A$AP ROCKY,0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,126960,0
51,SODIUM,BONES,0.747,0.32,4,-15.49,0,0.0848,0.224,0.89,0.0727,0.103,121.032,115392,0
52,EVERYDAY,A$AP ROCKY,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,260987,1
53,R.I.C.O.,MEEK MILL,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,1
54,TOP,LIL UZI VERT,0.776,0.762,0,-4.356,1,0.216,0.193,0.0,0.18,0.678,120.039,236000,0
55,UGLY,$UICIDEBOY$,0.531,0.469,9,-8.787,0,0.137,0.00425,0.0116,0.326,0.346,185.738,155016,0
56,RECOGNIZE,PARTYNEXTDOOR,0.644,0.541,2,-5.801,1,0.0426,0.0102,0.0,0.102,0.165,119.513,311197,0
57,DON'T WANNA FALL IN LOVE,KYLE,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,0
58,ANTIDOTE,TRAVIS SCOTT,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,1
59,DIAMONDS,CHRIS TRAVIS,0.587,0.295,11,-14.542,1,0.0463,0.15,0.0,0.142,0.128,122.064,206125,0
60,JUMPMAN,DRAKE,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,1
61,SHOWER,BECKY G,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,1
62,APPARENTLY,J. COLE,0.802,0.544,5,-9.212,1,0.0686,0.605,0.0,0.102,0.57,133.992,292865,1
63,RAMPARTRANGE,BONES,0.847,0.407,0,-9.236,0,0.332,0.00303,9.76e-05,0.109,0.476,170.109,98717,0
64,HER WAY - SPED UP,PARTYNEXTDOOR,0.459,0.521,1,-9.426,0,0.0342,0.0541,0.00396,0.104,0.122,132.163,182164,0
65,HARVEST MOON,$UICIDEBOY$,0.641,0.677,6,-7.948,1,0.225,0.491,7.72e-05,0.185,0.503,74.986,136998,0
66,SOBER,CHILDISH GAMBINO,0.701,0.591,0,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056,252013,0
67,STUDIO,SCHOOLBOY Q,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,1
68,PLANEZ,JEREMIH,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,0
69,BACK TO BACK,DRAKE,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,170638,1
70,ME U & HENNESSY,DEJ LOAF,0.417,0.551,2,-8.361,1,0.272,0.56,0.0,0.129,0.216,86.848,224972,0
71,DEAD BATTERIES,$UICIDEBOY$,0.874,0.633,5,-8.214,1,0.0453,0.0398,0.000106,0.0927,0.602,123.994,143221,0
72,AGAIN,FETTY WAP,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,1
73,LET EM' KNOW,BRYSON TILLER,0.489,0.406,9,-11.44,1,0.232,0.0336,0.0,0.344,0.178,110.551,261880,0
74,LTE,$UICIDEBOY$,0.783,0.494,1,-7.647,1,0.0522,0.0701,0.578,0.123,0.038,106.009,133747,0
75,MOUNT SINAI,$UICIDEBOY$,0.845,0.452,3,-10.562,0,0.238,0.533,0.000988,0.0623,0.346,132.034,145636,0
76,WHO DO YOU LOVE?,YG,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,233515,1
77,SMUCKERS,"TYLER, THE CREATOR",0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155,334363,0
78,GLOSS OF BLOOD,$UICIDEBOY$,0.674,0.403,0,-8.076,0,0.0749,0.215,0.0231,0.402,0.106,119.922,104211,0
79,WESLEY'S THEORY,KENDRICK LAMAR,0.509,0.787,7,-6.754,1,0.265,0.359,2.76e-05,0.26,0.507,114.449,287360,1
80,LOSE YOURSELF,EMINEM,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,320627,0
81,I MEAN IT,G-EAZY,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,1
82,PARALYZED,NF,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,0
83,IN FOR IT,TORY LANEZ,0.383,0.531,5,-7.814,0,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307,0
84,FIGHT NIGHT,MIGOS,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,216248,1
85,MARCH MADNESS,FUTURE,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,244511,0
86,ANACONDA,NICKI MINAJ,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,1
87,ALREADY,KODAK BLACK,0.773,0.516,9,-12.366,0,0.181,0.419,0.0,0.0753,0.472,120.001,241659,0
88,WHITE GIRL,SHY GLIZZY,0.698,0.793,1,-5.332,0,0.105,0.123,0.0,0.0805,0.454,129.948,236760,0
89,UP DOWN (DO THIS ALL DAY),T-PAIN,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,231093,0
90,LOYAL,CHRIS BROWN,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,0
91,A TALE OF 2 CITIEZ,J. COLE,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,269721,1
92,10 BANDS,DRAKE,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,177733,1
93,MY WAY,FETTY WAP,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,213053,1
94,NO HANDS,WAKA FLOCKA FLAME,0.737,0.482,1,-8.242,1,0.0887,0.00863,0.0,0.429,0.311,131.504,72882,0
95,HOES COME EASY,RJMRLA,0.779,0.726,8,-6.94,1,0.0317,0.0489,0.0,0.656,0.451,98.016,166818,0
96,ROS,MAC MILLER,0.535,0.448,1,-8.919,0,0.175,0.601,0.0,0.376,0.284,120.554,343213,0
97,HOLLOW BE THEY SQUAD,XAVIER WULF,0.775,0.324,1,-9.067,1,0.0581,0.774,0.0,0.109,0.0872,130.044,194090,0
98,FEELING MYSELF,NICKI MINAJ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,1
99,THE NIGHT IS STILL YOUNG,NICKI MINAJ,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560,1
100,I DON'T GET TIRED (#IDGT),KEVIN GATES,0.492,0.698,1,-5.606,1,0.171,0.0524,0.0,0.428,0.288,139.953,209707,1
101,MARIA I'M DRUNK,TRAVIS SCOTT,0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,349933,0
102,ALL EYES ON YOU,MEEK MILL,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,223973,1
103,THE DEVIL IN I,SLIPKNOT,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,0
104,CODEINE CRAZY,FUTURE,0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,346907,0
105,KNOW YOURSELF,DRAKE,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,275840,1
106,INSTITUTION,KODAK BLACK,0.672,0.457,9,-10.647,1,0.205,0.492,0.0,0.184,0.596,86.717,176091,0
107,GAS PEDAL,SAGE THE GEMINI,0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,208160,1
108,MOLLY,LIL DICKY,0.829,0.514,7,-6.694,1,0.037,0.203,0.000157,0.115,0.397,114.955,244340,0
109,NEW FLAME,CHRIS BROWN,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,0
110,JANUARY 28TH,J. COLE,0.597,0.568,5,-8.559,1,0.342,0.242,0.0,0.0838,0.342,84.052,242698,0
111,ICE CREAM MAN,TYGA,0.902,0.67,10,-4.074,1,0.19,0.167,0.0,0.107,0.39,144.07,186672,0
112,WHERE YA AT,FUTURE,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,1
113,LEGEND,DRAKE,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,241853,1
114,AYO,CHRIS BROWN,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227,0
115,NIGHTCRAWLER,TRAVIS SCOTT,0.522,0.728,3,-3.801,0,0.0323,0.00134,0.0,0.132,0.18,124.045,321560,0
116,IMPATIENT,JEREMIH,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,0
117,DIEMONDS,$UICIDEBOY$,0.436,0.17,1,-9.549,1,0.344,0.833,0.00116,0.118,0.188,100.135,192168,0
118,THROW SUM MO,RAE SREMMURD,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,260453,1
119,DARK LIGHT,NIGHT LOVELL,0.624,0.449,9,-9.987,1,0.0308,0.0746,0.000228,0.117,0.0366,93.002,206472,0
120,SO HIGH,WIZ KHALIFA,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,249288,0
121,679,FETTY WAP,0.545,0.763,11,-5.528,0,0.407,0.00715,0.0,0.668,0.752,126.59,186987,1
122,SEXY DRUG,FALLING IN REVERSE,0.367,0.978,5,-2.308,1,0.232,0.00146,0.0,0.113,0.639,135.15,194672,0
123,TREAT ME LIKE SOMEBODY,TINK,0.432,0.36,4,-10.84,1,0.2,0.471,0.0,0.0447,0.552,76.027,238355,0
124,SHOW ME,KID INK,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,217800,1
125,POST TO BE,OMARION,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,0
126,MY NIGGA,YG,0.678,0.479,10,-6.959,0,0.206,0.0812,0.0,0.207,0.762,171.12,235632,0
127,THROW AWAY,FUTURE,0.479,0.593,7,-7.739,1,0.0613,0.225,0.0,0.207,0.0373,125.035,316067,0
128,F*CK UP SOME COMMAS,FUTURE,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400,0
129,FIRE SQUAD,J. COLE,0.551,0.755,11,-7.053,1,0.419,0.279,0.0,0.508,0.574,175.895,288123,1
130,THE NEED TO KNOW,WALE,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292,216832,0
131,6 GOD,DRAKE,0.868,0.623,2,-8.595,1,0.101,0.0249,0.0,0.125,0.498,105.446,180667,1
132,"FLEX (OOH, OOH, OOH)",RICH HOMIE QUAN,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,176744,0
133,100 GRANDKIDS,MAC MILLER,0.735,0.749,10,-3.766,0,0.0874,0.371,0.0,0.47,0.373,93.718,278507,1
134,THESE WALLS,KENDRICK LAMAR,0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,300973,1
135,NORF NORF,VINCE STAPLES,0.925,0.549,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,183160,0
136,GANG RELATED,LOGIC,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,167320,0
137,MOBILE SUIT WOE,XAVIER WULF,0.8,0.603,1,-6.947,0,0.0359,0.0979,0.000972,0.108,0.51,114.977,145972,0
138,$AVE DAT MONEY,LIL DICKY,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,290836,1
139,TRUFFLE BUTTER,NICKI MINAJ,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,220467,1
140,SOUR PATCH KIDS,BRYCE VINE,0.523,0.783,9,-5.084,1,0.0545,0.0144,1.71e-05,0.219,0.581,76.588,252547,0
141,AKINA SPEED STAR,XAVIER WULF,0.931,0.273,5,-11.723,0,0.176,0.00946,0.0,0.137,0.0603,119.956,150100,0
142,CHECK,YOUNG THUG,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693,1
143,SORRY NOT SORRY,BRYSON TILLER,0.681,0.608,1,-6.093,1,0.207,0.0477,0.0,0.225,0.262,97.934,200760,0
144,MANSION,NF,0.446,0.84,10,-4.539,0,0.313,0.567,0.0,0.0967,0.433,150.686,323267,0
145,LIKE DAT,KODAK BLACK,0.849,0.476,8,-8.455,1,0.182,0.0291,0.0,0.0589,0.482,134.955,200098,0
146,WEST SAVANNAH,ISAIAH RASHAD,0.652,0.906,9,-4.032,1,0.161,0.13,0.0681,0.504,0.559,125.103,167277,0
147,LOVE SOMEBODY,GUCCI MANE,0.681,0.46,8,-7.602,1,0.108,0.149,0.0,0.194,0.193,140.051,212480,0
148,BOOTY WURK (ONE CHEEK AT A TIME),T-PAIN,0.786,0.689,1,-6.113,1,0.315,0.00931,1.14e-06,0.214,0.874,157.936,235307,0
149,03’ ADOLESCENCE,J. COLE,0.528,0.811,1,-6.181,1,0.59,0.395,0.0,0.274,0.26,70.58,264213,0
150,STICK TALK,FUTURE,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,171333,1
151,RED NOSE,SAGE THE GEMINI,0.681,0.473,11,-5.733,0,0.449,0.414,0.0,0.0794,0.766,194.826,193200,1
152,LOW KEY,$UICIDEBOY$,0.61,0.573,5,-4.153,1,0.37,0.313,2.49e-06,0.107,0.209,84.732,122331,0
153,BLESSINGS,BIG SEAN,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,252040,1
154,CLUBHOUSE,MAC MILLER,0.785,0.616,0,-5.927,0,0.239,0.235,0.0,0.2,0.907,115.187,180867,0
155,I,KENDRICK LAMAR,0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,231933,1
156,WORKIN' ON,COLT FORD,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700,0
157,GDFR,FLO RIDA,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,0
158,SCHOLARSHIPS,DRAKE,0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,209288,1
159,CHILDS PLAY,SZA,0.759,0.342,1,-9.044,0,0.0406,0.775,0.0,0.112,0.22,99.995,216234,0
160,REMEMBER ME,JEREMIH,0.529,0.316,1,-8.675,0,0.0518,0.646,7.97e-05,0.106,0.0386,133.714,175093,0
161,3500,TRAVIS SCOTT,0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,461840,0
162,DIGITAL DASH,DRAKE,0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,231231,1
163,WE DEM BOYZ,WIZ KHALIFA,0.717,0.862,8,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021,224933,1
164,PREACH,DRAKE,0.605,0.51,11,-8.094,0,0.423,0.165,8.8e-05,0.104,0.389,65.255,236973,0
165,BAD MOTHER F*CKER,MACHINE GUN KELLY,0.631,0.86,10,-4.994,0,0.121,0.0171,5.83e-06,0.333,0.382,181.868,213960,0
166,COMFORTABLE,K CAMP,0.765,0.412,7,-8.932,0,0.0726,0.72,0.0,0.126,0.632,109.986,211573,1
167,APPLE PIE,TRAVIS SCOTT,0.655,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.945,219360,0
168,TUMBLR GIRLS,G-EAZY,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,255680,0
169,BELIEVE ME,LIL WAYNE,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,337640,1
170,SEEN IT ALL,JEEZY,0.711,0.833,7,-4.818,1,0.154,0.135,0.0,0.301,0.545,106.094,207533,1
171,ANOTHER DAY IN PARADISE,QUINN XCII,0.653,0.802,11,-5.308,1,0.0666,0.161,0.0,0.143,0.56,167.952,255000,0
172,SOME KIND OF DRUG,G-EAZY,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271,222467,0
173,THUNDER MAN,XAVIER WULF,0.924,0.55,2,-6.402,1,0.252,0.00213,4.34e-05,0.101,0.298,139.992,185391,0
174,I DON'T MIND,USHER,0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,251989,0
175,SLUM ANTHEM,K CAMP,0.759,0.454,1,-6.594,1,0.137,0.192,5.69e-06,0.0853,0.0551,140.04,171747,0
176,THOUGHT IT WAS A DROUGHT,FUTURE,0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,265213,0
177,PARADISE,LIL UZI VERT,0.594,0.85,2,-6.525,1,0.0954,0.0291,0.0,0.11,0.228,100.002,172704,0
178,OUT THE MUD,KEVIN GATES,0.854,0.709,10,-5.214,0,0.105,0.0402,0.0,0.0901,0.403,129.929,241187,0
179,FUCKTHEPOPULATION,$UICIDEBOY$,0.818,0.575,0,-7.588,0,0.163,0.29,0.0,0.105,0.285,96.192,150187,0
180,POSED TO BE IN LOVE,KEVIN GATES,0.74,0.53,1,-8.644,0,0.278,0.0896,0.0,0.303,0.255,139.812,164469,0
181,MY X,RAE SREMMURD,0.813,0.596,2,-3.938,1,0.0578,0.00104,0.0,0.176,0.177,130.048,214000,0
182,LONELY,SPEAKER KNOCKERZ,0.802,0.582,1,-7.296,0,0.235,0.126,0.0,0.161,0.338,150.002,186613,0
183,BIG RINGS,DRAKE,0.776,0.675,8,-6.224,0,0.266,0.00196,0.0,0.227,0.27,131.984,217707,1
184,PILLS N POTIONS,NICKI MINAJ,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,268000,1
185,RUSH HOUR,MAC MILLER,0.602,0.472,6,-5.375,0,0.265,0.262,0.0,0.172,0.304,163.817,201840,0
186,DEIRA CITY CENTRE,NIGHT LOVELL,0.676,0.656,7,-5.54,1,0.0446,0.00286,0.262,0.162,0.147,100.106,196827,0
187,U,KENDRICK LAMAR,0.406,0.798,11,-5.585,0,0.432,0.26,0.0,0.461,0.58,71.547,268493,0
188,WAR,CHIEF KEEF,0.667,0.522,8,-3.518,1,0.0725,0.00403,0.0,0.392,0.0647,140.091,198844,0
189,MY SCARS ARE LIKE EVIDENCE BEING MAILED TO THE JUDGE,$UICIDEBOY$,0.743,0.548,7,-6.446,0,0.065,0.0195,1.2e-05,0.102,0.62,136.103,122723,0
190,CALM DOWN,G-EAZY,0.538,0.624,11,-8.794,1,0.325,0.000175,2.2e-06,0.117,0.409,102.346,127427,0
191,THE VENGEFUL ONE,DISTURBED,0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003,0
192,2SEATER,"TYLER, THE CREATOR",0.352,0.693,10,-7.412,0,0.361,0.334,6.21e-05,0.611,0.348,88.855,409779,0
193,JERSEY,FUTURE,0.758,0.526,5,-10.81,0,0.255,0.513,0.000457,0.0913,0.312,146.054,188703,0
194,I WILL CELEBRATE FOR STEPPING ON BROKEN GLASS AND SLIPPING ON STOMACH SOAKED FLOORS,$UICIDEBOY$,0.755,0.776,9,-7.312,1,0.0767,0.0746,5.57e-06,0.283,0.639,131.957,138240,0
195,FAVORITE,NICKI MINAJ,0.672,0.572,4,-7.216,0,0.0423,0.551,6.32e-05,0.0887,0.0563,103.075,242947,0
196,OH MY DIS SIDE,TRAVIS SCOTT,0.459,0.623,1,-4.45,1,0.0489,0.352,0.0,0.131,0.205,126.018,351253,0
197,6 MAN,DRAKE,0.568,0.535,4,-9.306,1,0.513,0.217,0.0,0.114,0.326,83.589,167653,1
198,...AND SO IT WAS,$UICIDEBOY$,0.589,0.429,1,-5.687,1,0.0321,0.0722,0.0918,0.225,0.112,136.049,297866,0
199,I,KENDRICK LAMAR,0.541,0.809,8,-4.286,1,0.324,0.708,0.0,0.72,0.753,120.094,336013,1
200,RIGHT HAND,DRAKE,0.916,0.301,2,-7.657,1,0.237,0.117,0.0,0.089,0.351,100.518,190595,1
