,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
55,UNDER THE SUN,DREAMVILLE,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,1
56,RUNNING OUT OF TIME,"TYLER, THE CREATOR",0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,0
57,F.N,LIL TJAY,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,224000,1
58,PURE WATER,MUSTARD,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,1
59,NO GUIDANCE,CHRIS BROWN,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,0
60,DEATH BED (COFFEE FOR YOUR HEAD),POWFU,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,0
61,OUR TIME,LIL TECCA,0.895,0.439,5,-12.142,0,0.319,0.199,0.0,0.0683,0.633,109.988,98413,0
62,ELEMENT,POP SMOKE,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,0
63,GO STUPID,POLO G,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,165726,1
64,CHOSEN 1,POLO G,0.77,0.576,8,-11.845,0,0.339,0.138,0.0,0.08,0.364,166.162,127200,0
65,POPULAR MONSTER,FALLING IN REVERSE,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,0
66,TYLER HERRO,JACK HARLOW,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,1
67,TIME FLIES,DRAKE,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,192932,0
68,MY EX'S BEST FRIEND,MACHINE GUN KELLY,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,0
69,DID IT AGAIN,LIL TECCA,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,1
70,FLEX,POLO G,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,163902,1
71,LOVE ME,LIL TECCA,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,117013,0
72,WHATS POPPIN,JACK HARLOW,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,1
73,WE PAID,LIL BABY,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,1
74,STAY HIGH,JUICE WRLD,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685,1
75,BLUE WORLD,MAC MILLER,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,1
76,SILLY WATCH,LIL UZI VERT,0.903,0.535,8,-6.238,1,0.286,0.0298,0.0,0.0851,0.157,130.117,195692,1
77,HOLLYWOOD'S BLEEDING,POST MALONE,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,0
78,I THINK,"TYLER, THE CREATOR",0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013,0
79,BANDIT,JUICE WRLD,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,1
80,IMMORTAL,21 SAVAGE,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,1
81,FLAWS AND SINS,JUICE WRLD,0.709,0.662,8,-4.55,1,0.0767,0.00966,0.0,0.108,0.439,150.047,218349,0
82,RIOT,XXXTENTACION,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,0
83,HEART ON ICE,ROD WAVE,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,1
84,RIGHTEOUS,JUICE WRLD,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181,1
85,TAKE WHAT YOU WANT,POST MALONE,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,0
86,HATE THE OTHER SIDE,JUICE WRLD,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,1
87,RAGS2RICHES 2,ROD WAVE,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,0
88,GOSHA,$NOT,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,120000,0
89,HOT,YOUNG THUG,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,1
90,SANGUINE PARADISE,LIL UZI VERT,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,1
91,ME AND MY GUITAR,A BOOGIE WIT DA HOODIE,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,1
92,BANDIT,JUICE WRLD,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.424,180.056,189323,1
93,HELLO,POP SMOKE,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534,0
94,SORROWS,BRYSON TILLER,0.633,0.793,5,-6.847,0,0.182,0.148,0.0,0.867,0.761,109.093,193702,0
95,CARDIGAN,DON TOLIVER,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,0
96,I KNOW,POLO G,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,176575,0
97,RANSOM,LIL TECCA,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,0
98,PTSD,G HERBO,0.883,0.808,1,-3.158,0,0.182,0.0313,0.0,0.207,0.806,119.01,232065,1
99,JOAN OF ARC,NIGHT LOVELL,0.906,0.685,1,-2.955,1,0.0382,0.00374,0.00179,0.21,0.0391,124.065,145203,0
100,MR. RIGHT NOW,21 SAVAGE,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,1
101,NEW TANK,PLAYBOI CARTI,0.819,0.638,10,-4.831,0,0.226,0.031,0.000116,0.152,0.167,150.993,89741,0
102,INVINCIBLE,POP SMOKE,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,0
103,GOT IT ON ME,POP SMOKE,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,1
104,THE SEARCH,NF,0.789,0.789,2,-4.813,1,0.298,0.598,0.0,0.099,0.37,119.95,248053,1
105,MYRON,LIL UZI VERT,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,1
106,WHEN I GROW UP,NF,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,196800,1
107,NOT YOU TOO,DRAKE,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,0
108,FOLLOW GOD,KANYE WEST,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,1
109,ROXANNE,ARIZONA ZERVAS,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,1
110,ROCKSTAR,DABABY,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,1
111,OUT WEST,JACKBOYS,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,1
112,THROUGH DA STORM,POLO G,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,0
113,BLUEBERRY FAYGO,LIL MOSEY,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,1
114,BOP,DABABY,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,1
115,STOP BREATHING,PLAYBOI CARTI,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,0
116,HOMECOMING,LIL UZI VERT,0.929,0.563,9,-7.428,1,0.49,0.000592,0.0,0.244,0.353,129.957,213885,1
117,MOOD SWINGS,POP SMOKE,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,1
118,E-ER,DJ SCHEME,0.952,0.29,8,-11.459,1,0.428,0.074,0.0,0.107,0.394,130.083,163385,0
119,STAY WITH ME,1NONLY,0.684,0.844,9,-7.649,1,0.335,0.302,0.0,0.374,0.335,126.677,141505,0
120,BLOOD ON MY JEANS,JUICE WRLD,0.868,0.55,6,-6.417,1,0.226,0.183,0.0,0.109,0.464,117.943,154767,1
121,SEX SOUNDS,LIL TJAY,0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,162453,0
122,A BOY IS A GUN*,"TYLER, THE CREATOR",0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,210253,0
123,SUICIDAL,YNW MELLY,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,1
124,TUFF,JAAH SLT,0.939,0.23,5,-13.924,1,0.137,0.255,0.0,0.0574,0.549,99.941,124960,0
125,DOLLAZ ON MY HEAD,GUNNA,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,1
126,GO CRAZY,CHRIS BROWN,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,0
127,WHATS POPPIN,JACK HARLOW,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,1
128,SUICIDAL (REMIX),YNW MELLY,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,225857,0
129,GOOD NEWS,MAC MILLER,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,1
130,MAZE,JUICE WRLD,0.674,0.726,11,-3.813,0,0.141,0.125,1.56e-06,0.115,0.443,160.067,144090,0
131,LIFE IS GOOD,FUTURE,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,1
132,2HRS,TOBI LOU,0.844,0.424,2,-8.365,1,0.0836,0.362,0.00108,0.589,0.434,111.226,64723,0
133,HIGH FASHION,RODDY RICCH,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,1
134,HOMICIDE,LOGIC,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,245387,1
135,FEELING,JUICE WRLD,0.711,0.515,10,-6.004,0,0.0856,0.234,0.0,0.205,0.563,159.968,201920,0
136,STATS,BABY KEEM,0.567,0.462,1,-7.794,1,0.36,0.00192,3.57e-06,0.106,0.172,152.236,169828,0
137,THE SCOTTS,THE SCOTTS,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,1
138,EMOTIONALLY SCARRED,LIL BABY,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,1
139,GIRL OF MY DREAMS,ROD WAVE,0.637,0.562,4,-7.348,0,0.0694,0.488,0.0,0.114,0.352,75.041,159733,1
140,SAVE ME,JELLY ROLL,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,0
141,LEMONADE,INTERNET MONEY,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,1
142,WOLVES,BIG SEAN,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,1
143,BAD VIBES FOREVER,XXXTENTACION,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,0
144,FAST,JUICE WRLD,0.623,0.607,1,-5.937,0,0.0435,0.426,0.0,0.105,0.263,84.982,208518,1
145,DUI,LIL TECCA,0.774,0.409,8,-8.688,0,0.336,0.567,1.12e-06,0.12,0.424,86.52,134520,0
146,DEAD MAN WALKING,BRENT FAIYAZ,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,0
147,YESSIRSKIII,LIL UZI VERT,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007,219340,1
148,TEQUILA SHOTS,KID CUDI,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,1
149,OUT OF LOVE,LIL TECCA,0.732,0.636,7,-6.162,0,0.0497,0.0847,0.0,0.241,0.358,138.061,153627,0
150,BY THE SWORD,IAMJAKEHILL,0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,0
151,SAINT-TROPEZ,POST MALONE,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,1
152,ONNA COME UP,LIL EAZZYY,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,0
153,GATTI,JACKBOYS,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,1
154,HEARTLESS,POLO G,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,204000,0
155,LETTER FROM HOUSTON,ROD WAVE,0.679,0.574,11,-10.431,0,0.0651,0.138,0.0,0.266,0.75,156.036,173893,1
156,DRANKIN N SMOKIN,FUTURE,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,1
157,SUM 2 PROVE,LIL BABY,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,1
158,FALLING,TREVOR DANIEL,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,1
159,MAKE BELIEVE,JUICE WRLD,0.465,0.841,0,-4.35,1,0.0724,0.123,0.0,0.138,0.672,83.965,142026,0
160,I WANNA SEE SOME ASS,JACK HARLOW,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,0
161,GRACE,LIL BABY,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,1
162,THAT JUST ISN'T EMPIRICALLY POSSIBLE,$UICIDEBOY$,0.76,0.875,7,-3.576,0,0.279,0.0965,0.0,0.177,0.477,124.061,123902,0
163,I CAN SEE CLEARLY,LIL DARKIE,0.705,0.619,8,-6.208,1,0.0493,0.206,0.000986,0.139,0.39,93.031,193548,0
164,PUTRID PRIDE,$UICIDEBOY$,0.903,0.643,10,-5.669,0,0.0925,0.197,0.0,0.111,0.224,110.003,106971,0
165,MAN OF THE YEAR,JUICE WRLD,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966,136408,0
166,ARMED & DANGEROUS,KING VON,0.696,0.592,1,-6.281,1,0.319,0.152,0.0,0.127,0.232,188.051,122680,0
167,ENVY ME,CALBOY,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,1
168,PAIN 1993,DRAKE,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,1
169,MIXED PERSONALITIES,YNW MELLY,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,1
170,BODY,MEGAN THEE STALLION,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,1
171,BOTTLE AND MARY JANE,JELLY ROLL,0.551,0.626,11,-7.666,0,0.189,0.651,0.0,0.165,0.426,180.015,172421,0
172,BLUEBERRY FAYGO,LIL MOSEY,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,1
173,KACEY TALK,YOUNGBOY NEVER BROKE AGAIN,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,151249,1
174,WEIGHT ON ME,SHEFF G,0.801,0.533,3,-6.198,0,0.222,0.707,4.28e-05,0.125,0.626,121.959,157619,0
175,LIFE'S A MESS,JUICE WRLD,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193,0
176,HIT DIFFERENT,SZA,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,0
177,EASY,DANILEIGH,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,186587,0
178,STILL TRAPPIN',LIL DURK,0.877,0.679,5,-4.969,0,0.355,0.0458,0.0,0.0987,0.624,144.93,172185,0
179,HOUSE ARREST TINGZ,YOUNGBOY NEVER BROKE AGAIN,0.725,0.583,7,-8.562,1,0.345,0.141,0.0,0.102,0.257,159.989,168281,0
180,BOOKBAG 2.0,BIGKAYBEEZY,0.909,0.541,8,-6.436,1,0.497,0.322,0.0,0.0942,0.823,135.106,171245,0
181,ON THAT TIME,PLAYBOI CARTI,0.598,0.476,0,-3.673,1,0.0333,0.00584,0.0,0.265,0.0545,150.078,102422,0
182,LIL BIT,NELLY,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,0
183,HEAR ME CALLING,JUICE WRLD,0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.933,189977,1
184,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,150115,0
185,RIP LUV,21 SAVAGE,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,214192,0
186,BANE,DESTROY LONELY,0.568,0.768,5,-5.93,0,0.0358,0.151,0.0,0.106,0.362,118.865,140832,0
187,I THINK I'M OKAY,MACHINE GUN KELLY,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,169397,0
188,UP UP AND AWAY,JUICE WRLD,0.661,0.665,4,-6.356,0,0.053,0.538,0.0,0.0981,0.486,75.059,147548,1
189,6LOCC 6A6Y,LIL LOADED,0.871,0.702,5,-8.025,1,0.253,0.296,0.0,0.0912,0.675,125.089,131286,0
190,DARK CLOUDS,ROD WAVE,0.707,0.592,4,-10.057,0,0.265,0.206,0.0,0.0939,0.409,169.897,169453,0
191,THE GREATEST,ROD WAVE,0.731,0.405,0,-14.41,1,0.148,0.0899,0.0,0.0696,0.591,125.96,168587,0
192,1 SCALE,YOUNG DOLPH,0.878,0.635,6,-5.811,0,0.24,0.0289,0.0,0.276,0.331,135.035,176040,0
193,ROSES - IMANBEK REMIX,SAINT JHN,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,0
194,I,LIL SKIES,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,181891,1
195,BAD BAD BAD,YOUNG THUG,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,1
196,ROCKSTAR MADE,PLAYBOI CARTI,0.773,0.612,8,-5.73,1,0.232,0.0398,0.0,0.142,0.381,149.999,193575,0
197,GET BACK,POP SMOKE,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160,0
198,AMIGO,LIL TECCA,0.774,0.669,7,-7.397,0,0.221,0.415,0.0,0.105,0.528,89.954,150093,0
199,EMOTIONS,IANN DIOR,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,0
200,WHAT THE FUCK IS HAPPENING,$UICIDEBOY$,0.83,0.871,0,-3.089,1,0.152,0.017,0.000771,0.106,0.784,139.968,106341,0
201,PLEASE ME,CARDI B,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,1
202,AIRPLANEMODE,BONES,0.847,0.601,11,-6.311,0,0.103,0.163,0.787,0.11,0.548,139.996,75429,0
